"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
34,"=","MATCHBOX TWENTY","She's So Mean",984,"+3",-30,"-52",4.777,"-0.055",78,"18",33,1064,574,5.015
35,"+2","ENRIQUE IGLESIAS","Finally Found You f/...",921,"+135",820,"+111",9.083,"+1.142",5,"--",35,921,820,9.083
36,"-1","BIG TIME RUSH","Windows Down",918,"-6",-41,"-8",2.946,"-0.085",34,"151",34,992,253,3.29
37,"+1","ED SHEERAN","The A Team",753,"+23",143,"-9",4.179,"+0.175",15,"60",37,753,176,4.179
38,"+1","TREY SONGZ","2 Reasons f/T.I.",744,"+28",211,"+20",5.206,"+0.455",15,"134",38,744,211,5.206
39,"+1","CHRIS WALLACE","Remember When (Push ...",711,"-5",40,"-19",2.172,"-0.049",22,"--",37,727,122,2.399
40,"+1","AUSTIN MAHONE","Say Somethin",683,"-5",15,"-16",3.87,"-0.045",31,"233",38,700,183,4.027
41,"+1","MARINA AND THE DIAMO...","Primadonna",674,"-11",-49,"-1",1.831,"-0.081",57,"228",37,751,93,2.411
42,"-6","GROUPLOVE","Tongue Tied",661,"-143",-918,"-16",7.931,"-0.311",132,"71",20,2955,433,18.208
43,"=","ZEDD","Spectrum f/Matthew K...",635,"+20",232,"+15",2.927,"+0.216",13,"365",43,635,232,2.927
44,"=","AFROJACK & SHERMANOL...","Can't Stop Me",607,"+19",2,"+24",8.698,"+0.372",60,"339",40,659,101,9.11
45,"+2","WIZ KHALIFA","Work Hard, Play Hard",553,"-2",-22,"-17",2.21,"+0.030",47,"54",44,583,93,2.358
46,"=","TREY SONGZ","Heart Attack",540,"-25",-43,"-16",2.011,"-0.160",33,"109",42,597,139,2.509
47,"+1","KANYE WEST","Mercy f/Big Sean/Pus...",502,"+5",113,"-5",4.954,"+0.257",13,"26",47,502,118,4.954
48,"+2","BRIDGIT MENDLER","Ready Or Not",418,"+13",207,"-11",1.761,"+0.001",2,"51",48,418,218,1.761
49,"--","USHER","Numb",399,"--",281,"--",2.299,"--",1,"--",49,399,281,2.299
50,"--","RITA ORA","R.I.P. f/Tinie Tempa...",359,"--",289,"--",0.869,"--",1,"--",50,359,289,0.869
