"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
30,"=","NEW BOYZ Better With The Lights Off",2028,"+14",210,"-25",6.928,"+0.140",46,"34",29,2028,423,6.928
31,"=","PATRICK STUMP This City f/Lupe Fiasco",1423,"+41",383,"-3",5.867,"-0.006",23,"291",31,1423,386,5.873
32,"=","DJ KHALED I'm On One f/Drake, Rick Ross",1232,"+14",141,"-8",10.079,"+0.270",34,"45",32,1232,297,10.079
33,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1182,"+27",234,"-12",5.062,"+0.203",28,"37",33,1182,306,5.062
34,"=","MATT NATHANSON Faster",1143,"+11",6,"+13",3.818,"-0.007",70,"114",32,1143,166,3.825
35,"+1","DEMI LOVATO Skyscraper",1094,"+37",194,"+17",6.477,"+0.293",39,"32",35,1094,194,6.477
36,"-1","WIZ KHALIFA No Sleep",1065,"-11",10,"-23",3.178,"-0.186",37,"75",34,1077,246,3.907
37,"=","SWEDISH HOUSE MAFIA Save The World",982,"-5",-5,"-10",3.789,"-0.092",46,"187",36,1017,229,4.776
38,"=","LLOYD Dedication To My Ex...",856,"+44",221,"+31",3.876,"+0.217",17,"368",38,856,227,3.876
39,"=","GAVIN DEGRAW Not Over You",744,"+12",37,"+14",2.325,"+0.093",26,"44",39,744,243,2.325
40,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",647,"-24",-284,"+34",3.302,"-0.093",132,"--",12,5432,615,27.03
41,"=","SKYLAR GREY Invisible",643,"+1",-41,"-5",1.615,"+0.052",32,"--",41,683,131,1.615
42,"=","BREATHE CAROLINA Blackout",548,"-3",43,"-11",0.962,"-0.042",26,"343",42,551,92,1.012
43,"=","KREAYSHAWN Gucci Gucci",524,"+5",92,"-6",2.424,"-0.027",12,"60",43,524,98,2.464
44,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",492,"-2",75,"-22",1.448,"+0.002",9,"118",44,494,126,1.448
45,"=","TYGA Far Away f/Chris Richardson",437,"+10",64,"+1",0.964,"+0.029",9,"122",45,437,112,0.964
46,"=","JESSIE J Domino",431,"+47",255,"+20",1.782,"+0.280",4,"477",46,431,255,1.782
47,"=","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",351,"-2",14,"+0",0.77,"+0.018",9,"--",47,353,33,0.77
48,"=","NICKI MINAJ Fly f/Rihanna",341,"+20",85,"+19",1.218,"+0.123",2,"61",48,341,85,1.218
49,"--","WE THE KINGS Say You Like Me",333,"--",262,"--",0.805,"--",1,"--",49,333,262,0.805
50,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",315,"+12",101,"-3",1.001,"+0.052",2,"--",50,315,104,1.001
