"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
39,"-1","DROP CITY YACHT C...","Crickets f/Jeremi...",962,"+44",202,"+26",3.092,"-0.008",29,"164",38,962,202,3.232
40,"--","JENNIFER LOPEZ F/...","Live It Up",933,"--",933,"--",11.682,"--",1,"27",40,933,933,11.682
41,"+1","KE$HA","Crazy Kids",853,"+58",528,"-1",3.884,"+0.262",7,"159",41,853,529,3.884
42,"-2","DRAKE","Started From The ...",847,"-8",25,"-16",3.352,"-0.106",39,"220",38,859,171,4.075
43,"-2","JUSTIN BIEBER","All Around The Wo...",713,"-131",-1311,"+98",4.385,"-0.433",81,"233",18,5005,1137,26.156
44,"-1","WALLPAPER","Good 4 It",671,"+3",52,"-5",0.906,"+0.032",22,"--",41,671,113,0.906
45,"-1","CAPITAL CITIES","Safe And Sound",651,"+6",106,"-33",2.939,"+0.096",18,"108",42,651,164,2.939
46,"-1","EMBLEM3","Chloe (You're The...",532,"+2",103,"-16",2.809,"-0.170",11,"--",45,532,148,2.979
47,"-1","LUPE FIASCO","Battle Scars f/Gu...",512,"-2",-49,"+5",5.091,"+0.023",43,"109",41,718,187,5.384
48,"-1","JONAS BROTHERS","Pom Poms",502,"+1",86,"-2",0.982,"+0.023",11,"350",45,517,257,1.022
49,"-1","PARAMORE","Still Into You",417,"+16",170,"-12",1.166,"+0.016",4,"260",48,417,186,1.166
50,"=","JAKE MILLER","A Million Lives",391,"-2",45,"-13",0.67,"-0.016",4,"--",49,393,106,0.686
