"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
20,"=","DRAKE Take Care f/Rihanna",4083,"-26",-600,"+85",33.654,"-0.529",134,"53",8,7620,1220,60.618
21,"=","JENNIFER LOPEZ Dance Again f/Pitbull",3333,"-175",-1147,"-47",19.103,"-1.162",51,"10",17,4851,2243,30.831
22,"=","DEMI LOVATO Give Your Heart A Break",3292,"+19",241,"-26",21.764,"-0.108",81,"33",22,3292,665,21.938
23,"=","DAVID GUETTA Titanium f/Sia",3205,"+76",527,"-25",22.347,"+0.906",42,"18",23,3205,694,22.347
24,"=","HAVANA BROWN We Run The Night f/Pitbull",2378,"+53",229,"+43",18.319,"+0.533",98,"48",24,2378,267,18.319
25,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",2181,"+186",1072,"+101",12.946,"+1.246",20,"102",25,2181,1072,12.946
26,"=","CHRIS RENE Young Homie",1882,"-17",59,"-42",8.511,"-0.135",70,"115",25,1899,226,8.646
27,"=","RITA ORA How We Do (Party)",1786,"+41",268,"-19",10.075,"+0.099",24,"166",27,1786,620,10.075
28,"=","TAYLOR SWIFT Eyes Open",1614,"-76",-554,"+23",7.49,"-0.346",56,"37",20,3925,1442,22.308
29,"=","B.O.B So Good",1505,"-89",-675,"+29",6.9,"-0.654",78,"--",18,4675,1013,31.923
30,"=","NEON HITCH F U Betta",1485,"-76",-262,"-65",7.314,"-0.136",77,"--",28,1758,247,7.978
31,"=","DRAKE The Motto f/Lil Wayne",1423,"-37",-364,"+2",14.007,"+0.047",91,"36",25,2047,321,19.147
32,"=","HOT CHELLE RAE Honestly",1255,"+28",55,"+12",5.165,"+0.040",49,"162",30,1255,284,5.331
33,"=","KIRKO BANGZ Drank In My Cup",1216,"+29",291,"-19",5.429,"+0.220",47,"52",33,1216,310,5.429
34,"=","CALVIN HARRIS Let's Go f/Ne-Yo",1199,"+78",427,"+7",10.869,"+1.103",22,"105",34,1199,429,10.869
35,"=","NEON TREES Everybody Talks",1039,"+11",107,"+0",5.206,"+0.150",41,"--",33,1039,211,5.206
36,"+1","ONE DIRECTION One Thing",1003,"+108",488,"+72",7.194,"+0.830",14,"65",36,1003,488,7.194
37,"-1","GROUPLOVE Tongue Tied",940,"+25",192,"+11",3.961,"+0.190",26,"58",36,940,284,3.961
38,"=","JASON MRAZ I Won't Give Up",836,"+7",56,"-7",3.909,"+0.089",35,"--",36,836,210,3.909
39,"=","COLDPLAY Paradise",835,"+23",113,"+27",5.608,"+0.275",60,"42",37,892,255,5.608
40,"+2","THE WANTED Chasing The Sun",752,"+101",293,"+92",8.034,"+0.469",16,"220",40,752,293,8.034
41,"-1","NELLY FURTADO Big Hoops (Bigger The Bett...",707,"+35",153,"+17",2.235,"+0.067",15,"--",40,707,318,2.239
42,"+2","B.O.B Both Of Us f/Taylor Swift",647,"+61",431,"+31",3.471,"+0.395",7,"78",42,647,431,3.471
43,"-2","CHRIS BROWN Turn Up The Music",619,"-39",-355,"+14",5.8,"+0.029",109,"84",17,4894,987,33.507
44,"-1","RIHANNA Talk That Talk f/Jay Z",597,"+0",-40,"+33",2.453,"-0.013",103,"138",24,2226,339,12.882
45,"=","CHER LLOYD Want U Back",584,"+44",307,"-16",2.183,"+0.229",8,"--",44,584,335,2.183
46,"=","OUTASIGHT Now Or Never",462,"+23",143,"-11",1.141,"+0.061",10,"192",45,462,206,1.141
47,"=","THE CAB La La",373,"+4",27,"-12",0.803,"-0.031",43,"--",45,374,82,0.904
48,"=","SELENA GOMEZ & THE SCENE Hit The Lights",357,"-8",10,"+9",1.419,"-0.030",24,"--",44,379,75,1.54
49,"--","SAMMY ADAMS Only One",355,"--",187,"--",1.453,"--",1,"--",49,355,187,1.453
50,"-1","KEVIN RUDOLF Don't Give Up",353,"-4",7,"-6",0.689,"-0.011",21,"--",45,359,132,0.7
