"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"16",16,"+1","OUTASIGHT Tonight Is The Night",4839,"+82",499,"+21",24.157,"+0.491",111,"41",16,4839,572,24.157
"17",17,"+2","DRAKE Take Care f/Rihanna",4372,"+98",844,"-132",33.66,"+0.872",44,"24",17,4372,1220,33.66
"18",18,"=","HOT CHELLE RAE I Like It Like That f/New...",4300,"-115",-751,"-91",16.529,"-0.720",143,"31",15,5237,639,24.246
"19",19,"+1","BREATHE CAROLINA Blackout",4151,"-88",-450,"-44",20.488,"-0.332",179,"53",17,4661,498,24.36
"20",20,"+1","LMFAO Sorry For Party Rocking",3860,"+13",543,"-147",16.714,"+0.012",41,"68",20,3860,1009,16.721
"21",21,"+1","JAY Z & KANYE WEST N***** In Paris",3697,"-119",-876,"-39",25.258,"-1.170",106,"27",15,5155,785,36.602
"22",22,"+1","KATY PERRY Part Of Me",3661,"+456",3625,"+422",31.672,"+3.788",7,"1",22,3661,3625,31.672
"23",23,"+1","J. COLE Workout",2855,"-246",-1679,"-63",19.9,"-1.152",119,"56",12,5803,659,35.209
"24",24,"+1","MADONNA Give Me All Your Luvin'",2838,"-16",130,"+430",15.914,"+0.194",16,"37",20,4569,4569,39.788
"25",25,"+1","CHRIS BROWN Turn Up The Music",2300,"+185",987,"+68",12.524,"+0.574",19,"9",25,2300,987,12.524
"26",26,"+2","TRAIN Drive By",2144,"+31",339,"-24",8.679,"+0.148",36,"33",26,2144,500,8.679
"27",27,"=","FRAY Heartbeat",2004,"-110",-972,"-36",8.135,"-0.282",116,"75",22,3331,677,14.271
"28",28,"+1","JOJO Disaster",1926,"+24",118,"+43",7.361,"+0.144",99,"411",27,1926,318,7.361
"29",29,"+2","CALVIN HARRIS Feel So Close",1869,"+235",1221,"+182",15.786,"+1.640",11,"129",29,1869,1221,15.786
"30",30,"=","COLDPLAY Princess Of China",1779,"-11",295,"-39",8.374,"-0.101",86,"48",30,1790,363,8.475
"31",31,"+3","NICKI MINAJ Starships",1556,"+172",1556,"+172",16.644,"+1.648",6,"7",31,1556,1556,16.644
"32",32,"=","BIG SEAN Dance (A$$)",1547,"-27",-378,"+30",10.646,"-0.293",78,"65",26,2066,366,15.151
"33",33,"=","WE THE KINGS Say You Like Me",1476,"+0",20,"-10",4.352,"-0.068",154,"340",31,1486,320,4.492
"34",34,"+1","FLO RIDA Wild Ones f/Sia",1421,"+60",652,"+12",14.166,"+0.378",16,"34",34,1421,652,14.166
"35",35,"+1","AVICII Levels (ID)",1304,"+1",131,"-29",9.602,"+0.018",46,"101",33,1304,260,9.722
"36",36,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",1195,"-2",53,"-28",3.751,"-0.073",39,"87",35,1209,295,4.016
"37",37,"+2","JASON DERULO Breathing",1161,"+26",316,"-46",3.821,"+0.108",16,"403",37,1161,432,3.821
"38",38,"=","CHRISTINA PERRI A Thousand Years",1157,"+12",139,"-1",4.96,"+0.116",46,"28",38,1157,187,4.96
"39",39,"+2","COLBIE CAILLAT Brighter Than The Sun",1153,"+58",61,"+60",4.408,"+0.562",106,"69",34,1153,157,4.408
"40",40,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",1093,"-29",-70,"-38",4.036,"-0.288",58,"262",34,1184,195,4.915
"41",41,"+1","DEV & ENRIQUE IGLESIAS Naked",1061,"+23",99,"-3",3.471,"+0.076",30,"694",40,1061,318,3.471
"42",42,"+1","TYGA Rack City",1022,"+11",136,"-42",7.954,"-0.027",24,"15",42,1022,287,8.937
"43",43,"+3","RIHANNA Talk That Talk f/Jay Z",786,"+35",214,"-11",3.879,"+0.033",13,"137",43,786,256,3.888
"44",44,"+5","HAVANA BROWN We Run The Night f/Pitbull",634,"+20",138,"-36",4.976,"+0.276",8,"386",44,634,237,4.976
"45",45,"--","DRAKE The Motto f/Lil Wayne",627,"--",187,"--",5.819,"--",1,"21",45,627,187,5.819
"46",46,"+4","CHILDISH GAMBINO Heartbeat",623,"+22",131,"+5",2.161,"+0.107",29,"246",44,623,131,2.366
"47",47,"=","BIG TIME RUSH Music Sounds Better With U",587,"-128",-1061,"-31",2.258,"-0.436",85,"907",26,2083,409,7.699
"48",48,"--","KARMIN Broken Hearted",565,"--",485,"--",2.242,"--",1,"--",48,565,485,2.242
"49",49,"--","ALL-AMERICAN REJECTS Beekeeper's Daughte...",560,"--",99,"--",1.32,"--",2,"748",49,560,204,1.32
"50",50,"--","CHIDDY BANG Ray Charles",550,"--",49,"--",1.212,"--",10,"873",46,550,150,1.311
