"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
40,"=","AVICII Levels (ID)",820,"+46",204,"+26",6.128,"+0.397",26,"--",40,820,260,6.128
41,"=","CHRISTINA PERRI A Thousand Years",768,"+35",144,"+32",3.112,"+0.241",26,"32",41,768,144,3.112
42,"=","DEV & ENRIQUE IGLESIAS Naked",694,"+24",237,"-24",2.992,"+0.104",10,"558",42,694,318,2.992
43,"+1","TYGA Rack City",460,"+40",287,"+19",3.405,"+0.396",4,"4",43,460,287,3.405
44,"+2","CHILDISH GAMBINO Heartbeat",423,"+10",73,"+8",2.102,"-0.077",9,"221",44,423,82,2.366
45,"=","DAUGHTRY Crawling Back To You",411,"-5",-37,"-7",1.404,"+0.004",95,"420",44,591,134,2
46,"-3","MIKE POSNER Looks Like Sex",408,"-34",-155,"-27",1.548,"-0.167",41,"361",43,602,166,2.626
47,"=","DRAKE Make Me Proud f/Nicki Minaj",348,"-3",9,"-1",1.906,"-0.145",11,"51",47,357,50,2.567
48,"=","CADY GROVES This Little Girl",328,"+2",48,"-13",0.631,"+0.019",5,"900",48,328,89,0.631
49,"=","CHRIS BROWN Strip f/Kevin McCall",298,"+6",45,"+3",0.625,"+0.027",2,"46",49,298,45,0.625
50,"--","ELLIE GOULDING Lights",286,"--",172,"--",0.865,"--",1,"96",50,286,172,0.865
