"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
33,"-1","USHER","Numb",1557,-138,-894,23,8.849,-0.99,71,"92",20,3707,1028,21.944
34,"-1","TREY SONGZ","2 Reasons f/T.I.",1512,-79,-436,-50,8.957,-0.32,85,"125",25,2118,262,13.967
35,"=","KELLY CLARKSON","Catch My Breath",1463,27,481,-47,5.943,0.208,17,"96",35,1463,568,5.943
36,"+1","IMAGINE DRAGONS","It's Time",1404,32,225,-4,9.719,0.508,50,"24",36,1404,233,9.719
37,"+1","CHRIS WALLACE","Remember When (Push ...",1330,11,51,3,5.288,0.168,92,"369",34,1330,131,5.288
38,"-2","DAVID GUETTA","I Can Only Imagine f...",1248,-179,-986,-99,7.349,-0.789,106,"123",19,3797,589,24.197
39,"+1","MEGAN & LIZ","Bad For Me",1122,-3,-13,10,4.352,0.104,64,"262",37,1150,313,4.352
40,"-1","NICKI MINAJ","Pound The Alarm",1113,-27,-92,3,10.13,-0.002,119,"108",11,6583,1036,45.522
41,"=","CARLY RAE JEPSEN","This Kiss",1058,12,65,-11,5.298,0.157,31,"207",39,1091,234,5.298
42,"=","HUNTER HAYES","Wanted",871,21,201,10,5.049,0.158,29,"22",42,871,201,5.049
43,"=","BOYS LIKE GIRLS","Be Your Everything",806,-6,-39,-14,2.588,-0.005,50,"--",42,839,199,2.832
44,"+2","ALICIA KEYS","Girl On Fire",790,42,258,-1,6.905,0.395,20,"42",44,790,259,6.905
45,"-1","THE WANTED","I Found You",768,-1,75,-47,3.325,0.002,31,"64",44,769,173,3.524
46,"+1","MIGUEL","Adorn",750,9,171,-9,5.758,0.011,29,"90",46,750,197,5.758
47,"+1","THE READY SET","Give Me Your Hand",733,19,190,-11,2.175,0.166,15,"--",47,733,324,2.175
48,"-3","ADELE","Skyfall",717,-50,-252,-39,2.622,-0.28,38,"4",34,1211,1151,12.23
49,"=","CONOR MAYNARD","Turn Around f/Ne-Yo",496,9,190,-27,2.548,0.046,8,"--",49,496,281,2.548
50,"=","KANYE WEST","Clique f/Big Sean & ...",460,-6,56,-26,3.01,0.086,12,"19",49,466,94,3.01
