"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"29",29,"-1","DEV & ENRIQUE IGLESIAS Naked",1470,-17,-61,-24,8.388,0.065,68,"164",28,1524,318,8.49
"30",30,"-1","JASON DERULO Breathing",1349,-73,-204,-83,5.681,-0.272,54,"196",28,1573,432,6.812
"31",31,"=","ELLIE GOULDING Lights",1327,28,196,-17,6.391,0.203,48,"78",31,1327,213,6.391
"32",32,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1325,86,247,56,8.004,0.188,25,"126",32,1325,461,8.004
"33",33,"-1","DRAKE The Motto f/Lil Wayne",1310,19,152,7,15.647,-0.114,39,"23",31,1310,237,15.761
"34",34,"+1","HAVANA BROWN We Run The Night f/Pitbull",1252,13,117,-7,10.141,0.011,46,"88",33,1252,237,10.526
"35",35,"-5","COLDPLAY Princess Of China",1209,-113,-722,-101,5.283,-0.673,124,"80",24,2042,363,10.812
"36",36,"=","JAY Z & KANYE WEST N***** In Paris",1082,-42,-284,-11,8.565,-0.143,144,"64",15,5155,785,36.602
"37",37,"=","NEON HITCH F U Betta",956,38,181,32,2.804,0.048,25,"578",36,956,215,2.804
"38",38,"=","DEMI LOVATO Give Your Heart A Break",898,16,129,5,5.9,0.042,29,"114",38,898,148,5.9
"39",39,"+5","TAYLOR SWIFT Eyes Open",859,191,764,138,6.944,1.14,4,"9",39,859,764,6.944
"40",40,"-1","TYGA Rack City",808,-46,-275,-16,3.03,-0.224,62,"29",32,1257,287,8.937
"41",41,"-1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",800,4,3,-12,2.468,0.015,40,"--",38,804,204,2.758
"42",42,"-1","WALLPAPER F**king Best Song Everrr",788,29,220,-8,3.543,-0.02,13,"--",40,788,262,3.563
"43",43,"-1","CHRIS RENE Young Homie",788,42,176,25,2.642,0.144,18,"94",41,788,176,2.642
"44",44,"-1","USHER Climax",719,1,112,-29,3.351,0.06,11,"36",42,719,348,3.351
"45",45,"+1","SEAN PAUL She Doesn't Mind",509,6,2,4,1.646,0.023,18,"278",45,510,158,1.821
"46",46,"+1","AVICII Levels",504,2,39,-4,5.414,0.289,84,"104",33,1352,260,9.722
"47",47,"-2","J. COLE Can't Get Enough f/Trey Songz",500,-4,-60,-1,3.402,0.13,18,"111",43,562,156,3.809
"48",48,"+1","FAR EAST MOVEMENT Live My Life f/Justin ...",356,0,55,-6,1.343,0.041,7,"240",48,356,61,1.343
"49",49,"-1","CADY GROVES This Little Girl",347,-22,-134,14,0.642,-0.017,35,"667",44,553,89,1.158
"50",50,"=","CHIDDY BANG Ray Charles",276,-30,-293,9,0.716,-0.033,41,"994",41,711,150,2.02
