"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
17,"+1","RIHANNA You Da One",4511,49,250,80,24.683,-0.272,67,"28",17,4511,3394,36.963
18,"+3","GYM CLASS HEROES Ass Back Home",4502,176,1016,51,28.209,1.013,54,"21",18,4502,1379,28.209
19,"-3","DRAKE Headlines",4493,-67,-261,-43,25.948,-0.334,93,"40",16,4778,754,30.781
20,"=","HOT CHELLE RAE I Like It Like That f/New...",4391,53,501,4,21.227,0.508,109,"26",20,4391,639,21.227
21,"+1","BREATHE CAROLINA Blackout",4338,39,86,37,23.901,0.423,145,"24",21,4338,498,23.901
22,"+2","PITBULL F/CHRIS BROWN International Love",4167,73,616,-8,27.979,0.592,75,"14",22,4167,1058,27.979
23,"-4","T-PAIN 5 O'clock f/Wiz Khalifa",4113,-323,-1763,-210,18.596,-1.395,101,"37",10,6640,1264,34.118
24,"-1","LADY GAGA Marry The Night",4103,-163,-1018,-110,22.036,-1.054,69,"56",14,5499,1570,30.701
25,"=","OUTASIGHT Tonight Is The Night",3574,12,307,1,18.63,0.258,77,"31",25,3574,506,18.63
26,"=","KELLY CLARKSON Mr. Know It All",3360,-194,-1283,-11,17.303,-1.3,135,"42",11,6408,1093,34.137
27,"=","FRAY Heartbeat",2730,70,233,53,12.763,0.384,82,"81",27,2730,677,12.763
28,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2175,84,493,75,13.86,0.865,54,"7",28,2175,502,13.86
29,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",1786,229,1321,162,9.741,1.173,9,"4",29,1786,1321,9.741
30,"+1","BIG TIME RUSH Music Sounds Better With U",1448,61,140,80,5.246,0.124,51,"470",30,1448,221,5.246
31,"-1","WILL.I.AM T.H.E (The Hardest Ever)",1440,15,249,-1,5.388,0.103,40,"64",30,1440,355,5.388
32,"=","BIG SEAN Dance (A$$)",1374,36,285,6,10.099,0.26,44,"27",32,1374,341,10.099
33,"+1","JOJO Disaster",1134,9,39,-1,3.457,0.11,65,"509",33,1134,197,3.457
34,"+2","WANTED Glad You Came",1105,70,604,19,8.03,0.53,9,"100",34,1105,604,8.03
35,"=","WE THE KINGS Say You Like Me",1103,2,32,-19,2.807,0.05,120,"298",35,1127,320,2.844
36,"-3","AVRIL LAVIGNE Wish You Were Here",1058,-121,-770,-52,4.048,-0.378,72,"93",30,1965,503,7.725
37,"=","LADY ANTEBELLUM Just A Kiss",909,-37,-397,19,4.166,-0.104,118,"49",23,2755,525,13.059
38,"=","NICKI MINAJ Fly f/Rihanna",895,9,-170,60,4.787,0.108,121,"98",15,4998,987,27.303
39,"=","COLBIE CAILLAT Brighter Than The Sun",846,24,134,27,2.721,0.046,72,"54",39,846,134,2.721
40,"=","COLDPLAY Princess Of China",817,12,-22,20,4.119,0.143,52,"130",40,853,155,4.119
41,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",816,24,178,1,3.516,0.037,24,"833",41,816,189,3.516
42,"=","DRAKE Take Care f/Rihanna",734,38,236,15,9.123,0.496,10,"35",42,734,236,9.123
43,"=","MIKE POSNER Looks Like Sex",594,3,36,-12,2.407,-0.003,27,"445",43,594,166,2.626
44,"+2","FOSTER THE PEOPLE Don't Stop (Color On T...",577,45,281,29,2.566,0.013,5,"109",44,577,281,2.566
45,"-1","CHRISTINA PERRI A Thousand Years",567,19,82,4,1.896,0.03,12,"39",44,567,131,1.896
46,"-1","LMFAO Sorry For Party Rocking",562,27,221,-15,4.155,0.215,7,"179",45,562,259,4.155
47,"=","DAUGHTRY Crawling Back To You",474,-11,-25,-16,1.694,-0.011,81,"496",44,591,134,2
48,"+1","TRAIN Drive By",436,54,416,34,1.558,0.197,2,"53",48,436,416,1.558
49,"-1","AVICII Levels (ID)",412,6,40,9,1.759,-0.025,12,"--",48,412,58,1.784
50,"=","THE CAB Bad",390,8,49,26,0.728,0.011,79,"558",45,655,106,1.379
