"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"=","LUDACRIS F/USHER/...","Rest Of My Life",2721,6,90,1,19.604,-0.008,52,"213",26,2724,615,20.655
27,"=","KE$HA","C'mon",2677,114,680,-11,20.946,0.926,18,"243",27,2677,1415,20.946
28,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",2571,72,406,-8,20.896,0.247,46,"5",27,2571,880,20.896
29,"=","HUNTER HAYES","Wanted",2288,15,41,7,11.78,0.115,81,"25",27,2345,368,12.589
30,"=","CHRIS WALLACE","Remember When (Pu...",1818,8,35,-1,8.487,0.055,144,"215",28,1828,252,9.436
31,"=","OF MONSTERS AND M...","Little Talks",1330,19,70,-11,6.443,0.036,46,"22",31,1330,189,6.443
32,"+1","PSY","Gangnam Style",1260,3,331,0,10.437,-0.063,116,"6",10,7746,1695,59.817
33,"-1","THE READY SET","Give Me Your Hand",1252,-28,-126,-26,3.987,-0.115,67,"361",31,1427,324,4.412
34,"=","ONEREPUBLIC","Feel Again",1165,1,-18,-6,9.812,0.107,119,"36",18,4153,813,25.014
35,"=","ELLIE GOULDING","Anything Could Ha...",1020,45,-39,94,4.481,0.035,102,"38",25,2455,455,14.156
36,"=","CONOR MAYNARD","Turn Around f/Ne-...",940,11,-15,9,3.15,0.095,57,"--",36,955,281,3.224
37,"=","OLLY MURS","Troublemaker f/Fl...",916,21,114,-6,6.387,0.108,17,"237",37,916,459,6.395
38,"+2","JONN HART","Who Booty f/Frenc...",885,19,61,1,4.459,0.195,31,"222",38,885,237,4.459
39,"=","MIGUEL","Adorn",868,-11,-114,2,5.457,0.008,81,"143",34,1329,248,9.94
40,"-2","TRAIN","50 Ways To Say Go...",863,-29,48,-67,6.001,-0.131,152,"58",16,4812,717,29.769
41,"+1","50 CENT","My Life f/Eminem ...",523,11,73,8,1.213,0.048,14,"172",41,523,215,1.213
42,"+1","BRITT NICOLE","Gold",515,7,11,-6,1.727,0.027,18,"--",42,528,179,1.848
43,"-2","BRIDGIT MENDLER","Ready Or Not",498,-16,-168,38,3.194,-0.142,122,"49",23,2567,336,15.584
44,"+1","NEON TREES","Lessons In Love (...",453,2,40,1,1.676,-0.04,25,"--",43,453,87,1.716
45,"-1","DJ EARWORM","United State Of Pop 2012",451,-23,201,-49,2.951,-0.225,6,"--",44,474,250,3.176
46,"=","THE CAB","Endlessly",424,2,-12,-9,1.207,0.007,37,"--",42,444,52,1.268
47,"=","C. AGUILERA & B. ...","Just A Fool",423,6,43,6,1.739,0.032,15,"--",47,423,106,1.775
48,"=","CHER LLOYD","Oath f/Becky G",395,-15,-203,26,1.484,-0.088,88,"94",28,2120,343,11.061
49,"=","OWL CITY","Shooting Star",387,3,21,-11,1.599,-0.064,22,"--",45,387,89,1.712
50,"=","MUSE","Madness",374,2,12,3,0.979,-0.001,19,"103",48,374,81,0.982
