"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
31,"+2","ONE DIRECTION What Makes You Beautiful",1277,111,834,69,7.221,0.586,6,"16",31,1277,834,7.221
32,"-1","RIHANNA Talk That Talk f/Jay Z",1237,51,229,36,5.338,0.192,28,"54",31,1237,256,5.338
33,"-1","TYGA Rack City",1203,25,68,31,6.122,0.019,39,"17",32,1203,287,8.937
34,"=","DEV & ENRIQUE IGLESIAS Naked",1192,27,54,45,4.265,0.087,45,"180",34,1192,318,4.265
35,"=","JOJO Disaster",1003,-124,-806,-85,4.644,-0.474,114,"368",27,1975,318,7.773
36,"+5","B.O.B So Good",913,110,707,68,8.897,0.895,3,"30",36,913,707,8.897
37,"=","AVICII Levels (ID)",894,-54,-447,-49,7.453,-0.215,61,"96",33,1352,260,9.722
38,"=","HAVANA BROWN We Run The Night f/Pitbull",881,32,142,39,6.625,0.258,23,"165",38,881,237,6.625
39,"-3","MADONNA Give Me All Your Luvin'",878,-158,-1271,6,3.292,-0.421,31,"84",20,4569,4569,39.788
40,"-1","DRAKE The Motto f/Lil Wayne",871,35,182,45,7.949,0.68,16,"18",39,871,201,7.949
41,"-1","ELLIE GOULDING Lights",864,39,181,22,3.546,0.185,25,"89",40,864,193,3.546
42,"+1","GOTYE Somebody That I Used To Know",745,39,266,16,3.595,0.204,5,"4",42,745,266,3.595
43,"-1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",719,12,85,3,1.809,0.012,17,"643",42,719,204,1.809
44,"=","CHILDISH GAMBINO Heartbeat",659,-4,14,-5,1.839,-0.078,44,"170",44,667,131,2.366
45,"+1","ADELE Rumour Has It",630,34,432,-23,3.704,0.362,2,"28",45,630,455,3.704
46,"-1","CHIDDY BANG Ray Charles",627,8,64,-1,1.443,-0.016,18,"278",45,627,150,1.459
47,"=","DEMI LOVATO Give Your Heart A Break",587,-6,3,-25,2.828,-0.045,6,"299",47,593,96,2.873
48,"+1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",511,53,178,34,3.843,0.226,2,"462",48,511,178,3.843
49,"-1","CADY GROVES This Little Girl",496,6,44,-2,0.893,0.021,12,"--",47,496,89,0.893
50,"=","NEON HITCH F U Betta",410,29,165,22,0.788,0.043,2,"--",50,410,165,0.788
