"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
32,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1643,45,411,-30,9.129,0.455,29,"33",32,1643,441,9.129
33,"-1","COLDPLAY Every Teardrop Is A Waterfall",1625,24,123,-7,8.156,-0.101,33,"44",30,1625,446,8.257
34,"=","FOSTER THE PEOPLE Pumped Up Kicks",1582,138,686,54,9.426,1.15,14,"12",34,1582,686,9.426
35,"+1","AFROJACK Take Over Control f/Eva Simons",1221,19,167,-5,13.868,-0.021,38,"76",35,1221,234,13.889
36,"+1","KELLY ROWLAND Motivation f/Lil Wayne",1212,36,293,-34,3.977,0.057,23,"--",36,1212,338,3.977
37,"-2","MAROON 5 Never Gonna Leave This Bed",1148,-94,-885,9,4.728,-0.379,78,"124",23,2433,312,10.24
38,"=","BIG SEAN My Last f/Chris Brown",1089,8,15,1,6.646,0.038,53,"95",37,1089,169,6.646
39,"=","T-PAIN Best Love Song f/Chris Brown",1043,-37,-249,-15,6.149,-0.067,76,"37",33,1399,260,7.852
40,"=","ANDY GRAMMER Keep Your Head Up",1036,22,63,8,3.438,0.08,32,"68",40,1036,280,3.438
41,"=","SELENA GOMEZ & THE SCENE Who Says",968,4,-165,45,5.079,-0.091,78,"49",17,4559,707,27.282
42,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",709,23,211,-28,1.711,0.069,8,"209",42,709,293,1.711
43,"-1","ALL TIME LOW I Feel Like Dancin�",676,-42,-188,-38,1.857,-0.127,39,"--",41,881,294,2.442
44,"+1","CODY SIMPSON On My Mind",648,13,56,9,1.693,0.013,38,"361",44,648,104,1.799
45,"-1","JOE JONAS See No More",625,-14,22,-29,2.93,-0.215,14,"266",44,639,157,3.146
46,"=","MATT NATHANSON Faster",586,6,37,-2,1.608,0.007,16,"131",46,586,166,1.798
47,"=","ALEXANDRA STAN Mr. Saxobeat",518,17,41,10,5.388,0.103,4,"167",47,518,41,5.388
48,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",506,32,42,27,1.779,0.121,16,"63",48,506,66,1.779
49,"=","LUPE FIASCO Out Of My Head f/Trey Songz",469,15,38,9,3.289,0.254,4,"73",49,469,38,3.289
50,"=","DEV In The Dark",447,37,207,27,3.124,0.463,2,"182",50,447,207,3.124
