"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"35",35,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1264,"+22",173,"-26",7.057,"+0.190",32,"11",35,1264,307,7.057
"36",36,"=","BIG TIME RUSH Music Sounds Better With U",1144,"-6",126,"-29",3.478,"-0.059",29,"597",36,1150,221,3.555
"37",37,"=","LADY GAGA You And I",1058,"-61",-164,"-34",5.758,"-0.082",139,"56",7,7824,1553,44.474
"38",38,"+3","WILL.I.AM T.H.E (The Hardest Ever)",1029,"+31",162,"-3",2.715,"+0.318",18,"195",38,1029,355,2.715
"39",39,"+1","WE THE KINGS Say You Like Me",1004,"+3",4,"+30",2.467,"-0.051",98,"416",37,1050,320,2.605
"40",40,"-1","JOJO Disaster",984,"-21",41,"-46",2.647,"-0.060",43,"690",39,1010,197,2.742
"41",41,"-3","TIMBALAND Pass At Me f/Pitbull",950,"-101",-165,"-160",6.417,"-0.716",43,"483",35,1142,319,7.395
"42",42,"=","KARMIN Crash Your Party",935,"-40",-122,"-36",4.407,"-0.212",43,"--",35,1073,234,5.128
"43",43,"+3","JUSTIN BIEBER Mistletoe",882,"+228",553,"+214",5.076,"+1.503",6,"12",43,882,553,5.076
"44",44,"-1","BIG SEAN Dance (A$$)",796,"-8",107,"-21",6.206,"+0.213",22,"18",43,804,140,6.206
"45",45,"-1","COLDPLAY Princess Of China",782,"-11",83,"-15",3.71,"-0.078",30,"208",43,795,155,3.918
"46",46,"-1","COLBIE CAILLAT Brighter Than The Sun",667,"-33",-128,"-21",2.176,"-0.104",50,"98",41,832,119,2.442
"47",47,"=","TAIO CRUZ Hangover f/Flo Rida",514,"-36",-267,"+17",1.622,"-0.094",59,"547",35,1035,194,3.767
"48",48,"=","DAUGHTRY Crawling Back To You",485,"-31",-93,"-26",1.685,"-0.066",59,"591",46,591,134,2
"49",49,"+1","COBRA STARSHIP Middle Finger f/Mac Mille...",442,"+12",86,"+2",1.719,"-0.023",2,"--",49,442,86,1.742
"50",50,"--","MIKE POSNER Looks Like Sex",427,"--",44,"--",2.271,"--",8,"744",49,427,166,2.409
