"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
23,"=","FUN. We Are Young f/Janelle Monae",2714,272,1459,119,18.194,1.686,14,"1",23,2714,1459,18.194
24,"+1","KARMIN Broken Hearted",2310,129,916,21,11.213,0.416,17,"114",24,2310,916,11.213
25,"-1","BREATHE CAROLINA Blackout",2067,-143,-550,50,12.073,-0.36,195,"82",17,4661,498,24.36
26,"=","COLDPLAY Princess Of China",1992,2,80,8,9.387,-0.062,102,"41",26,1995,363,9.624
27,"=","JAY Z & KANYE WEST N***** In Paris",1860,-53,-536,66,11.758,-0.335,122,"36",15,5155,785,36.602
28,"=","J. COLE Workout",1805,-54,-326,5,14.724,-0.298,135,"80",12,5803,659,35.209
29,"=","CHRISTINA PERRI A Thousand Years",1686,42,194,18,8.048,0.091,62,"31",29,1686,280,8.048
30,"=","JASON DERULO Breathing",1420,12,61,-10,5.108,0.021,32,"248",30,1420,432,5.108
31,"=","ONE DIRECTION What Makes You Beautiful",1389,112,860,26,7.837,0.616,7,"16",31,1389,860,7.837
32,"=","RIHANNA Talk That Talk f/Jay Z",1287,50,278,49,5.701,0.363,29,"51",31,1287,278,5.701
33,"+1","DEV & ENRIQUE IGLESIAS Naked",1212,20,94,40,4.269,0.004,46,"174",33,1212,318,4.269
34,"-1","TYGA Rack City",1210,7,67,-1,5.94,-0.182,40,"19",32,1210,287,8.937
35,"+1","B.O.B So Good",1036,123,763,56,9.686,0.789,4,"34",35,1036,763,9.686
36,"+2","HAVANA BROWN We Run The Night f/Pitbull",911,30,165,23,6.635,0.01,24,"148",36,911,237,6.635
37,"-2","JOJO Disaster",905,-98,-797,9,4.447,-0.197,115,"431",27,1975,318,7.773
38,"+2","DRAKE The Motto f/Lil Wayne",899,28,194,12,8.359,0.41,17,"18",38,899,201,8.359
39,"+2","ELLIE GOULDING Lights",884,20,184,3,3.536,-0.01,26,"87",39,884,193,3.546
40,"-3","AVICII Levels",822,-72,-463,-16,7.33,-0.123,62,"95",33,1352,260,9.722
41,"+1","GOTYE Somebody That I Used To Know",790,45,281,15,3.849,0.254,6,"4",41,790,281,3.849
42,"-3","MADONNA Give Me All Your Luvin'",735,-143,-1259,12,2.879,-0.413,32,"83",20,4569,4569,39.788
43,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",725,6,109,24,1.82,0.011,18,"592",42,725,204,1.82
44,"+1","ADELE Rumour Has It",693,63,442,10,3.925,0.221,3,"32",44,693,455,3.925
45,"-1","CHILDISH GAMBINO Heartbeat",651,-8,4,-10,1.862,0.023,45,"122",44,667,131,2.366
46,"=","CHIDDY BANG Ray Charles",633,6,57,-7,1.467,0.024,19,"316",45,633,150,1.467
47,"+1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",595,84,242,64,4.095,0.252,3,"294",47,595,242,4.095
48,"-1","DEMI LOVATO Give Your Heart A Break",591,4,2,-1,2.844,0.016,7,"128",47,593,96,2.873
49,"=","CADY GROVES This Little Girl",504,8,51,7,0.914,0.021,13,"--",47,504,89,0.914
50,"=","NEON HITCH F U Betta",453,43,201,36,0.854,0.066,3,"--",50,453,201,0.854
