"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"29",29,"+1","NEON HITCH F U Betta",1711,"+0",105,"-96",7.578,"+0.054",64,"--",28,1711,247,7.578
"30",30,"+3","HOT CHELLE RAE Honestly",1148,"+27",115,"+3",4.677,"+0.150",36,"181",30,1148,284,4.677
"31",31,"+1","CHRIS BROWN Turn Up The Music",1138,"+11",-54,"+135",10.447,"+0.080",96,"75",17,4894,987,33.507
"32",32,"+2","RITA ORA How We Do (Party)",1127,"+94",574,"+10",6.557,"+0.460",11,"--",32,1127,620,6.557
"33",33,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",861,"-60",-576,"+2",3.402,"-0.312",64,"--",27,1740,461,9.538
"34",34,"+2","NEON TREES Everybody Talks",817,"+6",160,"-32",3.091,"+0.031",28,"--",34,817,211,3.091
"35",35,"+3","KIRKO BANGZ Drank In My Cup",739,"-12",203,"-62",3.822,"-0.051",34,"59",35,751,278,3.977
"36",36,"+1","RIHANNA Talk That Talk f/Jay Z",734,"-71",-174,"-45",4.696,"-0.843",90,"91",24,2226,339,12.882
"37",37,"+2","JASON MRAZ I Won't Give Up",680,"+35",178,"+27",3.095,"+0.213",22,"--",37,680,210,3.095
"38",38,"+2","GROUPLOVE Tongue Tied",634,"+17",203,"-8",1.907,"+0.102",13,"153",38,634,284,1.907
"39",39,"+2","COLDPLAY Paradise",632,"+23",172,"+2",3.846,"+0.158",47,"35",38,892,255,3.846
"40",40,"+2","GYM CLASS HEROES Fighter f/Ryan Tedder",621,"+66",414,"+44",3.569,"+0.311",7,"351",40,621,414,3.569
"41",41,"+2","CALVIN HARRIS Let's Go f/Ne-Yo",477,"+37",187,"+19",5.595,"+0.397",9,"132",41,477,218,5.595
"42",42,"+3","NELLY FURTADO Big Hoops (Bigger The Bett...",383,"+51",276,"+40",1.523,"+0.252",2,"--",42,383,276,1.523
"43",43,"+3","THE WANTED Chasing The Sun",374,"+43",162,"+23",3.815,"+0.522",3,"212",43,374,162,3.815
"44",44,"=","RIHANNA Birthday Cake",368,"-25",-70,"-25",1.619,"-0.059",36,"43",40,479,116,1.742
"45",45,"+3","KEVIN RUDOLF Don't Give Up",321,"+9",57,"-7",0.616,"+0.023",8,"--",45,321,132,0.616
"46",46,"--","ONE DIRECTION One Thing",303,"--",159,"--",2.289,"--",1,"60",46,303,159,2.289
"47",47,"+3","SELENA GOMEZ & THE SCENE Hit The Lights",303,"+6",28,"-6",1.007,"+0.027",11,"--",46,303,72,1.007
"48",48,"+1","THE CAB La La",301,"-2",37,"-16",0.474,"+0.004",30,"--",46,303,82,0.474
"49",49,"--","NICKI MINAJ Right By My Side f/Chris Bro...",276,"--",22,"--",0.864,"--",19,"145",46,276,92,1.019
"50",50,"--","VIENNIE V For You",243,"--",26,"--",0.23,"--",2,"--",50,243,26,0.23
