"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
32,"=","ALICIA KEYS","Girl On Fire",1826,"+64",368,"+20",18.393,"-0.218",39,"6/25",31,1826,436,18.621
33,"+2","CALVIN HARRIS","Sweet Nothing f/Flor...",1791,"+122",671,"+69",18.046,"+1.157",16,"41",33,1791,671,18.046
34,"-1","LUDACRIS F/USHER/DAV...","Rest Of My Life",1769,"+57",434,"-6",13.104,"+0.471",19,"99",32,1769,615,13.104
35,"-1","HUNTER HAYES","Wanted",1709,"+31",261,"-12",8.823,"+0.102",48,"30",31,1709,368,8.823
36,"=","ONE DIRECTION","Little Things",1554,"+98",694,"-20",11.92,"-0.003",13,"72",36,1554,789,11.923
37,"=","CHRIS WALLACE","Remember When (Push ...",1428,"+29",35,"+34",5.768,"+0.053",111,"392",32,1428,131,5.768
38,"=","MEGAN & LIZ","Bad For Me",1295,"-28",19,"-81",4.26,"-0.219",83,"--",33,1330,313,4.799
39,"+3","MAROON 5","Daylight",1153,"+149",762,"+86",6.354,"+0.825",8,"134",39,1153,762,6.354
40,"=","THE READY SET","Give Me Your Hand",1143,"+5",98,"-14",3.721,"-0.007",34,"--",39,1143,324,3.781
41,"-2","MIGUEL","Adorn",1142,"+2",-2,"-33",8.007,"-0.391",48,"73",37,1177,248,9.94
42,"-1","CARLY RAE JEPSEN","This Kiss",1033,"-48",-113,"-66",5.007,"-0.308",50,"151",36,1149,234,5.767
43,"=","THE WANTED","I Found You",931,"+15",62,"+12",7.408,"+0.210",50,"84",42,931,173,7.408
44,"+2","WILL.I.AM & BRITNEY ...","Scream And Shout",887,"+141",632,"+90",7.014,"+1.006",6,"--",44,887,632,7.014
45,"=","OF MONSTERS AND MEN","Little Talks",798,"+32",151,"+3",3.115,"+0.126",13,"40",44,798,185,3.115
46,"-2","TREY SONGZ","2 Reasons f/T.I.",762,"-37",-267,"-15",6.091,"-0.310",104,"214",25,2118,262,13.967
47,"=","CONOR MAYNARD","Turn Around f/Ne-Yo",712,"+6",53,"+7",2.6,"-0.021",24,"--",44,712,281,2.803
48,"=","MACKLEMORE & RYAN LE...","Thrift Shop f/Wanz",659,"+17",94,"+10",7.304,"+0.301",13,"17",46,659,160,7.304
49,"=","KANYE WEST","Clique f/Big Sean & ...",437,"+10",5,"+28",2.326,"+0.063",25,"29",48,466,94,3.286
50,"--","SAM AND THE WOMP","Bom Bom",357,"--",63,"--",1.196,"--",1,"--",50,357,63,1.196
