"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
19,"+1","PITBULL Rain Over Me",2956,-98,-397,-68,13.399,-0.522,52,"53",19,3403,813,19.382
20,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",2955,-307,-2080,-137,13.071,-1.542,112,"--",12,5432,615,27.03
21,"=","DEV In The Dark",2954,188,991,105,22.678,1.192,33,"55",21,2954,991,22.678
22,"=","KELLY ROWLAND Motivation f/Lil Wayne",2591,32,283,-13,13.229,0.318,57,"69",22,2591,415,13.229
23,"=","ADELE Someone Like You",2586,196,1026,90,14.067,0.907,24,"1",23,2586,1026,14.067
24,"=","THE SCRIPT Nothing",2374,118,567,82,11.789,0.741,32,"67",24,2374,722,11.789
25,"=","ANDY GRAMMER Keep Your Head Up",2276,50,355,14,8.807,0.131,66,"99",25,2276,355,8.807
26,"=","MARTIN SOLVEIG & DRAGONETTE Hello",2235,66,123,57,15.339,-0.18,112,"105",18,4031,605,23.761
27,"+2","AFROJACK Take Over Control f/Eva Simons",2086,39,239,25,18.846,0.279,72,"79",27,2086,239,18.846
28,"-1","COLDPLAY Every Teardrop Is A Waterfall",2011,-45,-142,-53,10.061,-0.222,67,"68",26,2154,446,11.589
29,"+1","ALEXANDRA STAN Mr. Saxobeat",2010,42,278,-35,17.936,0.239,38,"63",29,2010,550,17.936
30,"+1","JASON DERULO It Girl",1993,132,866,-18,8.377,0.645,13,"72",30,1993,983,8.377
31,"-3","CHRIS BROWN She Ain't You",1785,-264,-1627,-78,10.625,-0.986,101,"95",16,4328,635,24.246
32,"+1","BEYONCE Best Thing I Never Had",1482,-161,-1233,113,6.32,-0.599,84,"35",15,4574,856,22.192
33,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",1443,-260,-1858,-136,5.785,-0.776,87,"156",19,3899,611,20.698
34,"=","BLACK EYED PEAS Don't Stop The Party",1368,-156,-988,-57,5.101,-0.512,60,"212",24,2690,492,10.42
35,"=","NEW BOYZ Better With The Lights Off",1170,62,315,41,3.444,0.236,26,"90",35,1170,315,3.444
36,"=","MATT NATHANSON Faster",955,2,71,-10,2.856,-0.025,50,"148",36,955,166,2.881
37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",896,-19,-121,-20,2.336,-0.088,42,"213",35,1034,293,3.027
38,"=","WIZ KHALIFA No Sleep",841,29,246,4,3.093,0.124,17,"131",38,841,246,3.093
39,"=","SWEDISH HOUSE MAFIA Save The World",821,21,123,0,4.497,-0.033,26,"297",39,821,229,4.53
40,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",775,50,297,19,7.185,0.494,14,"60",40,775,297,7.185
42,"-2","CODY SIMPSON On My Mind",724,-32,-122,-15,1.892,-0.14,72,"484",37,896,113,2.631
41,"+2","DAVID GUETTA Without You f/Usher",724,95,641,49,6.134,0.492,4,"42",41,724,641,6.134
43,"-1","DEMI LOVATO Skyscraper",721,20,131,20,3.525,0.136,19,"49",41,721,131,3.525
44,"=","SKYLAR GREY Invisible",555,18,125,13,1.212,0.042,12,"--",44,555,131,1.212
45,"=","SELENA GOMEZ & THE SCENE Love You Like A...",549,13,216,-38,1.777,0.06,8,"38",45,549,306,1.777
46,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",515,-2,-28,0,2.233,-0.025,50,"101",43,621,147,2.434
47,"=","LMFAO Sexy And I Know It",504,31,206,7,2.901,0.12,4,"77",47,504,207,2.901
48,"+1","PATRICK STUMP This City f/Lupe Fiasco",454,34,271,6,2.602,0.177,3,"518",48,454,271,2.602
49,"-1","GAVIN DEGRAW Not Over You",445,8,128,-25,1.412,0.021,6,"93",48,445,243,1.412
50,"=","BREATHE CAROLINA Blackout",388,12,33,14,0.62,0.03,7,"392",49,388,33,0.62
