"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"36",36,"=","EMELI SANDE","My Kind Of Love",1431,-24,-17,-43,4.368,-0.066,45,"115",34,1470,433,4.528
"37",37,"+2","NEW POLITICS","Harlem",1257,57,103,83,4.007,0.044,69,"164",37,1257,285,4.007
"38",38,"-1","AWOLNATION","Sail",1236,-81,-875,31,6.506,-0.333,174,"21",17,4079,550,18.593
"39",39,"-1","BRITNEY SPEARS","Work Bitch",1072,-222,-2169,107,4.523,-0.643,59,"--",13,5635,3487,31.994
"40",40,"=","ICONA POP","All Night",1059,-101,-490,-75,5.511,-0.569,87,"210",31,1608,231,7.786
"41",41,"+3","BRITNEY SPEARS","Perfume",970,108,896,58,5.131,0.292,4,"116",41,970,896,5.131
"42",42,"=","CALVIN HARRIS","Thinking About Yo...",970,21,233,9,5.664,0.381,12,"366",42,970,233,5.664
"43",43,"-2","ROBIN THICKE","Give It 2 U f/Ken...",962,-191,-2038,117,4.748,-0.731,101,"224",12,6339,1340,33.892
"44",44,"-1","CHRIS WALLACE","Keep Me Crazy",891,9,23,3,1.832,0.042,70,"--",42,891,133,1.832
"45",45,"=","CHRIS BROWN","Love More f/Nicki...",812,1,-115,27,3.248,0.068,51,"92",39,1132,161,6.171
"46",46,"+1","ARIANA GRANDE","Right There f/Big...",790,38,186,0,4.106,-0.019,11,"264",46,790,186,4.125
"47",47,"-1","MIDNIGHT RED","Take Me Home",772,11,32,15,2.228,-0.024,15,"--",46,772,88,2.492
"48",48,"=","BIG SEAN","Beware f/Lil Wayn...",740,-10,-92,-17,3.385,-0.022,20,"107",44,837,225,3.577
"49",49,"=","FLO RIDA","How I Feel",704,31,310,10,4.044,0.171,5,"128",49,704,310,4.044
"50",50,"=","BASTILLE","Pompeii",685,52,208,41,3.917,0.316,5,"58",49,685,208,3.917
