"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"40",40,"-1","AVICII Levels (ID)",968,"+96",219,"+30",7.205,"+0.540",31,"--",39,968,260,7.205
"41",41,"-1","CHRISTINA PERRI A Thousand Years",895,"+71",176,"+17",4.046,"+0.490",31,"28",40,895,176,4.046
"42",42,"=","DEV & ENRIQUE IGLESIAS Naked",792,"+48",143,"-65",3.116,"+0.123",15,"612",42,792,318,3.116
"43",43,"=","TYGA Rack City",611,"+83",244,"-39",5.282,"+1.189",9,"6",43,611,287,5.282
"44",44,"-3","LADY GAGA Marry The Night",578,"-172",-658,"+468",3.723,"-0.947",88,"146",14,5499,1570,30.701
"45",45,"+5","CHRIS BROWN Turn Up The Music",522,"+201",384,"+63",4.172,"+0.884",4,"--",45,522,384,4.172
"46",46,"-1","DAUGHTRY Crawling Back To You",440,"+29",26,"+57",1.523,"+0.103",100,"421",44,591,134,2
"47",47,"-3","CHILDISH GAMBINO Heartbeat",431,"-12",24,"-49",1.758,"-0.378",14,"266",44,443,88,2.366
"48",48,"--","FLO RIDA Wild Ones f/Sia",417,"--",192,"--",6.679,"--",1,"55",48,417,192,6.679
"49",49,"--","JASON DERULO Breathing",390,"--",249,"--",1.322,"--",1,"497",49,390,249,1.322
"50",50,"-2","ELLIE GOULDING Lights",368,"+35",137,"-56",1.024,"+0.060",6,"100",48,368,193,1.024
