"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
40,"-1","ARIANA GRANDE","Right There f/Big...",1013,"-13",123,"-51",5.34,"-0.008",21,"186",39,1026,258,5.348
41,"-1","CHRIS WALLACE","Keep Me Crazy",1011,"+4",75,"-4",2.218,"+0.029",80,"--",40,1011,133,2.218
42,"=","EMELI SANDE","My Kind Of Love",880,"-91",-480,"-49",2.543,"-0.244",55,"262",34,1470,433,4.528
43,"+1","CHRIS BROWN","Love More f/Nicki...",867,"-9",38,"-17",3.553,"+0.110",61,"85",39,1132,161,6.171
44,"-1","TEGAN & SARA","Closer",805,"-93",-1006,"+139",3.936,"-0.403",160,"222",17,4451,570,22.41
45,"+1","LUPE FIASCO","Old School Love f...",777,"+31",224,"+2",3.898,"+0.092",6,"164",45,777,224,3.898
46,"-1","ROBIN THICKE","Feel Good",771,"+24",431,"-60",2.893,"+0.275",6,"--",45,771,544,2.893
47,"=","EMBLEM3","3000 Miles",708,"-6",116,"-33",1.873,"+0.017",7,"--",46,714,149,1.873
48,"--","A GREAT BIG WORLD","Say Something w/C...",696,"--",508,"--",4.369,"--",1,"12",48,696,508,4.369
49,"-1","CASH CASH","Take Me Home f/Be...",682,"+18",155,"+1",2.636,"+0.067",6,"311",48,682,160,2.636
50,"-1","MIDNIGHT RED","Take Me Home",644,"-18",-114,"-18",1.743,"-0.058",25,"--",45,772,88,2.492
