"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
27,"=","RUTH B.","Lost Boy",2677,"+83",415,"+47",11.218,"+0.290",58,"21",26,2677,437,11.218
28,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2206,"-61",-275,"+14",17.421,"-0.309",138,"194",13,7836,1193,44.484
29,"+1","PANIC! AT THE DISCO","Victorious",1641,"+17",84,"+21",4.676,"+0.001",46,"57",29,1641,273,4.676
30,"-1","NATHAN SYKES","Over And Over Again f/A.Grande",1625,"-181",-602,"-174",4.821,"-0.469",78,"354",27,2248,585,6.953
31,"=","GRACE","You Don't Own Me f/G-Eazy",1501,"+24",413,"-1",6.26,"+0.134",26,"46",31,1501,414,6.26
32,"+3","RIHANNA","Kiss It Better",1424,"+167",958,"+73",6.631,"+0.630",7,"147",32,1424,958,6.631
33,"=","MAJOR LAZER","Light It Up f/Nyla",1386,"+17",151,"+5",5.389,"+0.045",42,"152",32,1386,288,5.389
34,"=","FLUME","Never Be Like You f/Kai",1363,"+41",224,"+17",7.404,"+0.266",29,"85",34,1363,284,7.404
35,"-3","HAILEE STEINFELD","Rock Bottom f/DNCE",1357,"-30",26,"-49",3.644,"-0.050",41,"174",32,1387,560,3.738
36,"=","SIA","Cheap Thrills",1247,"+21",190,"-4",5.079,"+0.093",36,"76",36,1247,234,5.079
37,"+2","PITBULL F/ENRIQUE IGLESIAS","Messin' Around",1195,"+194",1195,"+194",11.407,"+1.203",5,"22",37,1195,1195,11.407
38,"-1","DEMI LOVATO","Stone Cold",1135,"-65",-142,"-102",4.749,"-0.546",23,"129",34,1291,688,6.342
39,"-1","NELLY","Die A Happy Man",978,"-104",-496,"-93",3.279,"-0.293",52,"293",31,1530,555,4.651
40,"=","HALSEY","Colors",966,"+20",49,"+21",2.515,"+0.033",38,"292",39,966,304,2.515
41,"=","DAYA","Sit Still, Look Pretty",887,"+24",168,"+0",2.635,"+0.083",17,"204",41,887,242,2.635
42,"=","JEREMIH","Oui",854,"+12",118,"-13",2.327,"+0.022",24,"50",42,854,214,2.327
43,"=","MELANIE MARTINEZ","Pity Party",828,"+30",129,"-1",2.342,"+0.123",15,"295",43,828,316,2.342
44,"+1","DRAKE","One Dance f/Wizkid & Kyla",766,"+80",679,"-7",6.273,"+0.235",3,"1",44,766,686,6.273
45,"+1","ANDRA DAY","Rise Up",676,"-1",-48,"+11",1.575,"-0.016",31,"108",42,736,124,1.77
46,"-2","DILLON FRANCIS & KYGO","Coming Over f/James Hersey",660,"-84",-442,"-76",1.895,"-0.233",38,"1243",35,1201,283,4.369
47,"=","TWENTY ONE PILOTS","Ride",657,"+42",230,"+8",2.331,"+0.124",3,"80",46,657,230,2.331
48,"=","ELLE KING","America's Sweetheart",582,"+6",13,"-3",1.477,"+0.029",14,"70",47,582,345,1.518
49,"--","BELLY","Might Not f/The Weeknd",510,"--",86,"--",1.907,"--",2,"137",49,536,246,2.214
50,"=","TRYON","Somebody To Love Me",502,"+2",39,"-16",0.731,"+0.007",4,"--",49,502,95,0.731
