"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"36",36,"=","THE SCRIPT Nothing",1035,43,504,-73,4.414,0.223,8,"236",36,1035,722,4.414
"37",37,"+2","MAROON 5 Never Gonna Leave This Bed",927,-12,-193,-22,3.918,-0.027,88,"69",23,2433,312,10.24
"38",38,"-1","BIG SEAN My Last f/Chris Brown",926,-23,-147,-4,5.288,-0.094,63,"109",37,1099,169,6.66
"39",39,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",904,-12,78,-57,2.468,-0.082,18,"172",39,926,293,2.55
"40",40,"-2","RIHANNA California King Bed",821,-127,-1098,110,3.792,-0.456,83,"43",19,3856,616,16.018
"41",41,"+1","ALEXANDRA STAN Mr. Saxobeat",814,47,240,22,9.579,1.253,14,"57",41,814,240,9.579
"42",42,"-1","CODY SIMPSON On My Mind",793,13,104,-3,2.3,0.078,48,"370",41,793,113,2.3
"43",43,"+4","DEV In The Dark",748,62,244,54,5.472,0.419,9,"122",43,748,244,5.472
"44",44,"-1","JOE JONAS See No More",733,-4,116,-25,3.679,0.024,24,"305",42,737,157,3.688
"45",45,"-1","MATT NATHANSON Faster",714,13,76,-25,1.896,0.001,26,"88",44,714,166,1.896
"46",46,"=","T-PAIN Best Love Song f/Chris Brown",683,-9,-186,54,5.466,0.171,86,"39",33,1399,260,7.852
"47",47,"-2","SELENA GOMEZ & THE SCENE Who Says",648,-52,-292,-41,3.702,-0.241,88,"71",17,4559,707,27.282
"48",48,"=","LUPE FIASCO Out Of My Head f/Trey Songz",623,8,129,11,4.564,0.024,13,"82",47,623,148,4.564
"49",49,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",608,-3,32,-25,2.31,0.009,26,"67",47,621,147,2.31
"50",50,"=","NEW BOYZ Better With The Lights Off",508,37,224,41,1.858,0.092,2,"60",50,508,224,1.858
