"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
34,"=","FLO RIDA","I Cry",1253,"+48",427,"-43",7.457,"+0.292",17,"47",34,1253,470,7.457
35,"=","ZEDD","Spectrum f/Matthew K...",1139,"-25",-36,"-29",5.573,"-0.198",42,"166",33,1198,305,6.722
36,"=","AUSTIN MAHONE","Say Somethin",1100,"+3",-5,"-5",4.378,"-0.029",60,"210",35,1121,195,4.861
37,"=","THE SCRIPT","Hall Of Fame f/will....",995,"+8",187,"-72",3.937,"-0.006",16,"99",37,995,468,3.943
38,"=","CHRIS WALLACE","Remember When (Push ...",936,"+11",58,"+11",2.815,"+0.004",51,"--",37,936,122,2.84
39,"=","BRIDGIT MENDLER","Ready Or Not",833,"+16",105,"+9",3.591,"+0.046",29,"101",39,833,218,3.591
40,"=","MEGAN & LIZ","Bad For Me",728,"+14",92,"-51",2.38,"-0.027",23,"385",40,728,313,3.348
41,"=","KANYE WEST","Mercy f/Big Sean/Pus...",569,"-21",-83,"-16",4.065,"-0.337",42,"39",40,699,131,6.418
42,"=","IMAGINE DRAGONS","It's Time",531,"+36",220,"+5",1.794,"+0.091",9,"32",42,531,230,1.794
43,"+1","BOYS LIKE GIRLS","Be Your Everything",515,"+28",186,"+7",1.616,"+0.081",9,"--",43,515,186,1.616
44,"-1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",507,"+13",124,"+18",3.782,"+0.107",23,"66",43,507,124,3.782
45,"+1","ELLIE GOULDING","Anything Could Happe...",466,"-14",72,"-90",2.635,"-0.052",9,"95",44,509,406,2.991
46,"-1","WIZ KHALIFA","Work Hard, Play Hard",446,"-40",-146,"-38",1.428,"-0.159",76,"85",41,681,95,2.822
47,"=","LUMINEERS","Ho Hey",404,"+15",49,"+14",1.823,"+0.043",16,"28",45,404,115,1.824
48,"=","WONDER GIRLS","Like Money f/Akon",349,"+5",34,"+2",1.385,"+0.016",11,"--",47,349,59,1.385
49,"=","MELANIE AMARO","Don't Fail Me Now",339,"+1",30,"-7",0.821,"+0.023",4,"--",49,339,66,0.821
50,"--","BRUNO MARS","Locked Out Of Heaven",290,"--",290,"--",2.502,"--",1,"35",50,290,290,2.502
