"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
36,"-1","B.O.B So Good",1025,-73,-632,25,4.44,-0.357,83,"38",18,4675,1013,31.923
37,"-3","NEON HITCH F U Betta",1002,-126,-639,-90,5.262,-0.558,82,"--",28,1758,247,7.978
38,"=","THE WANTED Chasing The Sun",993,30,390,-33,8.952,0.032,21,"119",38,993,423,8.952
39,"=","B.O.B Both Of Us f/Taylor Swift",954,46,446,-34,5.536,0.497,12,"102",39,954,486,5.536
40,"=","JASON MRAZ I Won't Give Up",901,13,80,11,4.317,0.056,40,"--",36,901,210,4.317
41,"=","COLDPLAY Paradise",897,11,109,0,5.983,0.041,65,"56",37,897,255,5.983
42,"+3","KATY PERRY Wide Awake",780,261,711,246,6.329,1.853,3,"16",42,780,711,6.329
43,"-1","NELLY FURTADO Big Hoops (Bigger The Bett...",749,-2,96,-15,2.407,-0.041,20,"--",40,754,318,2.448
44,"-1","CHER LLOYD Want U Back",730,14,224,-35,3.084,0.063,13,"85",43,730,335,3.084
45,"-1","OUTASIGHT Now Or Never",596,21,166,3,1.64,0.078,15,"--",44,596,206,1.64
46,"=","SAMMY ADAMS Only One",485,19,215,-15,1.663,0.064,6,"--",45,485,230,1.663
47,"=","THE CAB La La",390,6,26,13,0.873,0.036,48,"--",45,390,82,0.904
48,"=","RIHANNA Birthday Cake",349,7,-10,13,1.345,0.021,53,"58",40,479,116,1.742
49,"=","KEVIN RUDOLF Don't Give Up",322,-13,-37,-21,0.657,-0.029,26,"--",45,359,132,0.708
50,"=","SELENA GOMEZ & THE SCENE Hit The Lights",307,-19,-63,-10,1.208,-0.058,29,"--",44,379,75,1.54
