"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
41,"=","TEGAN & SARA","Closer",906,"+19",91,"+23",2.473,"+0.129",42,"--",41,906,154,2.473
42,"-2","MARIAH CAREY","#Beautiful f/Migu...",897,"-26",-391,"+61",4.532,"-0.173",83,"83",14,6467,3429,35.886
43,"=","FIFTH HARMONY","Miss Movin' On",751,"+2",18,"-20",3.73,"+0.043",19,"207",42,761,310,3.856
44,"=","TIMEFLIES","I Choose U",730,"-4",-11,"-30",3.521,"+0.009",40,"270",43,741,156,3.521
45,"=","KREWELLA","Live For The Nigh...",662,"+22",233,"-23",3.356,"+0.072",6,"--",45,662,280,3.356
46,"+1","DEMI LOVATO","Made In The USA",615,"+12",198,"-65",3.03,"+0.070",4,"220",46,615,271,3.03
47,"-1","MAJOR LAZER","Bubble Butt f/Bru...",603,"-37",-209,"+1",1.707,"-0.187",49,"386",40,872,300,3.962
48,"=","SEAN KINGSTON","Beat It f/Chris B...",598,"-4",-230,"+46",2.316,"-0.017",76,"151",32,1484,303,4.993
49,"=","CODY SIMPSON","Pretty Brown Eyes",581,"-18",26,"-15",1.477,"-0.054",16,"196",47,599,167,1.531
50,"--","AVICII","Wake Me Up",580,"--",257,"--",3.668,"--",1,"21",50,580,257,3.668
