"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"24",24,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",2911,118,442,45,16.112,0.542,49,"63",23,2911,569,16.112
"25",25,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",2254,93,634,28,12.914,0.653,40,"38",25,2254,634,12.914
"26",26,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1892,170,791,86,9.604,0.684,15,"31",26,1892,791,9.604
"27",27,"=","AVRIL LAVIGNE Smile",1789,88,167,62,6.914,0.395,56,"81",27,1789,226,6.914
"28",28,"+1","MARTIN SOLVEIG & DRAGONETTE Hello",1655,71,-52,173,16.125,-0.047,74,"66",18,4031,605,23.761
"29",29,"+2","BLACK EYED PEAS Don't Stop The Party",1640,80,366,93,6.618,0.256,22,"243",29,1640,492,6.618
"30",30,"=","IYAZ Pretty Girls",1619,36,176,-7,6.362,0.274,49,"137",29,1619,271,6.362
"31",31,"-3","MAROON 5 Never Gonna Leave This Bed",1592,-107,-687,-77,6.652,-0.799,74,"115",23,2433,312,10.24
"32",32,"=","COLDPLAY Every Teardrop Is A Waterfall",1540,43,181,12,7.767,0.136,29,"41",30,1540,446,7.767
"33",33,"=","PITBULL Rain Over Me",1531,77,598,-17,12.188,0.455,14,"70",33,1531,615,12.188
"34",34,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1416,64,337,28,6.735,0.562,25,"55",34,1416,380,6.735
"35",35,"=","T-PAIN Best Love Song f/Chris Brown",1208,-41,-145,-72,6.711,-0.12,72,"35",33,1399,260,7.852
"36",36,"+3","FOSTER THE PEOPLE Pumped Up Kicks",1183,128,532,81,6.814,0.692,10,"15",36,1183,532,6.814
"37",37,"-1","AFROJACK Take Over Control f/Eva Simons",1137,46,206,16,13.072,0.354,34,"79",36,1137,234,13.072
"38",38,"-1","BIG SEAN My Last f/Chris Brown",1066,-5,38,-13,6.429,0.012,49,"88",37,1074,169,6.458
"39",39,"+3","KELLY ROWLAND Motivation f/Lil Wayne",1042,47,277,15,3.309,0.183,19,"34",39,1042,280,3.309
"40",40,"-2","SELENA GOMEZ & THE SCENE Who Says",1001,-60,-374,53,6.088,-0.264,74,"47",17,4559,707,27.282
"41",41,"+2","ANDY GRAMMER Keep Your Head Up",993,26,87,17,3.26,0.035,28,"71",41,993,280,3.26
"42",42,"-2","TAYLOR SWIFT The Story Of Us",949,-76,-923,84,4.557,-0.771,74,"165",21,3295,587,17.303
"43",43,"-2","WIZ KHALIFA Roll Up",922,-87,-539,13,4.938,-0.332,74,"103",14,5043,725,26.478
"44",44,"+1","ALL TIME LOW I Feel Like Dancin�",796,-27,-81,-40,2.135,-0.04,35,"--",41,881,294,2.442
"45",45,"-1","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",747,-86,-912,61,6.232,-0.259,72,"90",18,3879,864,21.943
"46",46,"=","JOE JONAS See No More",617,-18,71,-61,2.971,-0.071,10,"422",46,635,157,3.042
"47",47,"+1","CODY SIMPSON On My Mind",610,10,33,2,1.645,0.022,34,"463",47,610,104,1.799
"48",48,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",604,37,292,3,1.406,0.102,4,"274",48,604,293,1.406
"49",49,"+1","MATT NATHANSON Faster",557,3,27,-7,1.636,-0.072,12,"158",49,562,166,1.798
"50",50,"-3","CEE LO GREEN Bright Lights Bigger City",549,-82,-367,-79,1.586,-0.213,55,"141",37,1044,170,3.418
