"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"16",16,"=","HOT CHELLE RAE Tonight Tonight",5227,-115,-1009,110,27.167,-0.478,137,"14",5,10036,838,54.593
"17",17,"=","DAVID GUETTA Without You f/Usher",5174,60,1173,-204,33.336,0.539,29,"9",17,5174,1586,33.336
"18",18,"=","JASON DERULO It Girl",4304,103,505,98,20.865,0.359,38,"12",18,4304,1048,20.865
"19",19,"=","IYAZ Pretty Girls",3914,-232,-747,-213,16.663,-1.065,112,"42",17,4770,659,22.767
"20",20,"=","LIL WAYNE How To Love",3879,-163,-942,46,27.868,-0.932,112,"15",9,8047,1328,45.275
"21",21,"=","THE SCRIPT Nothing",3608,35,89,-7,17.367,0.248,57,"33",21,3608,722,17.367
"22",22,"=","ALEXANDRA STAN Mr. Saxobeat",3482,3,350,-123,27.163,-0.053,63,"28",22,3482,567,27.216
"23",23,"=","KELLY CLARKSON Mr. Know It All",3261,118,901,-8,17.743,0.523,21,"37",23,3261,1093,17.743
"24",24,"=","LADY GAGA The Edge Of Glory",2957,-155,-596,-118,17.425,-0.353,137,"36",3,11672,2193,68.045
"25",25,"+1","LMFAO Sexy And I Know It",2933,164,1000,106,17.602,1.328,29,"5",25,2933,1000,17.602
"26",26,"+2","ANDY GRAMMER Keep Your Head Up",2739,16,223,-37,10.357,0.206,91,"75",25,2739,355,10.357
"27",27,"=","AFROJACK Take Over Control f/Eva Simons",2677,-66,-105,-43,20.313,-0.847,97,"47",25,2836,435,23.455
"28",28,"-3","KELLY ROWLAND Motivation f/Lil Wayne",2625,-153,-300,-221,12.356,-0.809,82,"56",21,2998,415,15.279
"29",29,"=","THE BAND PERRY If I Die Young",2270,-255,-1365,-167,13.511,-1.247,137,"23",11,6052,768,32.555
"30",30,"=","NEW BOYZ Better With The Lights Off",2210,31,306,16,7.638,0.15,51,"39",29,2210,423,7.638
"31",31,"=","PATRICK STUMP This City f/Lupe Fiasco",1576,30,295,-25,7.296,0.312,28,"179",31,1576,386,7.296
"32",32,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1381,35,264,2,6.312,0.169,33,"32",32,1381,306,6.312
"33",33,"+1","MATT NATHANSON Faster",1179,13,51,-5,3.925,0.203,75,"111",32,1179,166,3.925
"34",34,"-1","DJ KHALED I'm On One f/Drake, Rick Ross",1164,-42,-27,-77,8.811,-0.439,39,"54",32,1238,297,10.079
"35",35,"=","DEMI LOVATO Skyscraper",1100,-12,83,-38,6.074,-0.244,44,"--",35,1122,194,6.477
"36",36,"+1","LLOYD Dedication To My Ex...",1090,46,306,15,4.425,0.162,22,"273",36,1090,306,4.425
"37",37,"-1","WIZ KHALIFA No Sleep",1081,4,13,13,3.306,0.086,42,"85",34,1084,246,3.907
"38",38,"+1","GAVIN DEGRAW Not Over You",920,44,189,48,2.927,0.148,31,"--",38,920,243,2.927
"39",39,"-1","SWEDISH HOUSE MAFIA Save The World",863,-63,-131,-40,3.618,-0.195,51,"161",36,1017,229,4.776
"40",40,"+2","NICKI MINAJ Fly f/Rihanna",656,76,354,57,3.848,0.519,7,"57",40,656,354,3.848
"41",41,"-1","JESSIE J Domino",642,48,292,4,2.915,0.326,9,"396",40,642,300,2.915
"42",42,"-1","BREATHE CAROLINA Blackout",593,11,57,-4,1.184,0.093,31,"263",40,593,92,1.184
"43",43,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",559,2,72,-23,2.157,0.062,14,"106",43,559,126,2.157
"44",44,"+2","BRITNEY SPEARS Criminal",551,48,371,-15,3.791,0.209,4,"766",44,551,386,3.791
"45",45,"=","KREAYSHAWN Gucci Gucci",528,-5,20,-41,2.332,-0.102,17,"59",43,546,112,2.568
"46",46,"-2","SKYLAR GREY Invisible",507,-30,-146,-16,1.475,-0.071,37,"--",40,683,131,1.658
"47",47,"+1","WE THE KINGS Say You Like Me",451,-20,211,-91,1.052,-0.033,6,"--",47,471,320,1.085
"48",48,"+2","LADY ANTEBELLUM Just A Kiss",436,24,158,12,1.771,0.108,4,"--",48,436,158,1.771
"49",49,"-2","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",419,-84,-318,-13,2.036,-0.464,137,"--",12,5432,615,27.03
"50",50,"-1","TYGA Far Away f/Chris Richardson",407,-13,-13,-22,1.079,0.01,14,"146",45,438,112,1.079
