"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
32,"+1","CHRIS BROWN Turn Up The Music",1148,1,-320,72,10.311,-0.11,93,"--",17,4894,987,33.507
33,"+1","HOT CHELLE RAE Honestly",1095,16,131,7,4.378,0.098,33,"--",33,1095,284,4.378
34,"-2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1056,-112,-510,-80,4.175,-0.331,61,"--",27,1740,461,9.538
35,"=","RITA ORA How We Do (Party)",907,73,612,-8,5.397,0.405,8,"--",35,907,620,5.397
36,"=","RIHANNA Talk That Talk f/Jay Z",831,0,-182,14,6.052,-0.169,87,"--",24,2226,339,12.882
37,"=","NEON TREES Everybody Talks",761,32,195,12,2.862,0.122,25,"--",36,761,211,2.862
38,"=","KIRKO BANGZ Drank In My Cup",702,39,267,11,3.797,0.252,31,"--",38,702,267,3.797
39,"=","JASON MRAZ I Won't Give Up",585,20,135,-19,2.522,0.096,19,"--",39,585,210,2.522
40,"=","GROUPLOVE Tongue Tied",575,33,252,-4,1.612,0.169,10,"--",40,575,284,1.612
41,"=","COLDPLAY Paradise",557,34,180,7,3.282,0.191,44,"--",38,892,255,3.282
42,"=","RIHANNA Birthday Cake",429,-16,-10,-6,1.727,0.025,33,"--",40,479,116,1.742
43,"+2","GYM CLASS HEROES Fighter f/Ryan Tedder",406,73,240,60,2.411,0.35,4,"--",43,406,240,2.411
44,"=","CALVIN HARRIS Let's Go f/Ne-Yo",394,15,195,-23,4.643,0.138,6,"--",44,394,218,4.643
45,"-2","CHRISTINA PERRI A Thousand Years",368,-25,-227,13,2.011,-0.104,120,"--",23,2055,280,9.423
46,"=","USHER Climax",304,-13,-365,42,0.848,-0.061,47,"--",34,905,348,3.895
47,"+1","THE CAB La La",300,13,60,16,0.442,0.031,27,"--",46,300,82,0.442
48,"+1","KEVIN RUDOLF Don't Give Up",297,11,73,-2,0.56,0.022,5,"--",46,297,132,0.56
49,"-2","SELENA GOMEZ & THE SCENE Hit The Lights",291,3,63,-3,0.972,-0.019,8,"--",46,291,72,0.991
50,"=","NICKI MINAJ Right By My Side f/Chris Bro...",272,-1,5,-4,0.877,-0.008,18,"--",46,273,92,1.019
