"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
36,"-1","WE THE KINGS Say You Like Me",1127,5,145,-19,2.833,-0.011,117,443,35,1127,320,2.844
37,"=","JOJO Disaster",1076,-2,46,-46,3.142,0.026,62,584,35,1095,197,3.208
38,"-2","LADY ANTEBELLUM Just A Kiss",1033,-65,-273,-46,4.559,-0.235,115,50,23,2755,525,13.059
39,"=","NICKI MINAJ Fly f/Rihanna",886,-55,-234,-25,4.754,-0.363,118,105,15,4998,987,27.303
40,"+3","WANTED Glad You Came",850,97,564,69,6.034,0.777,6,96,40,850,564,6.034
41,"-1","COLDPLAY Princess Of China",789,0,-30,-6,3.821,-0.005,49,138,40,853,155,3.982
42,"=","COLBIE CAILLAT Brighter Than The Sun",768,11,68,2,2.608,-0.007,69,65,41,832,119,2.615
43,"+1","COBRA STARSHIP Middle Finger f/Mac Mille...",738,42,189,22,3.333,0.181,21,928,42,738,189,3.333
44,"-3","TIMBALAND Pass At Me f/Pitbull",732,-41,-70,-23,6.015,-0.163,62,434,35,1142,319,7.395
45,"=","DRAKE Take Care f/Rihanna",621,19,203,-8,7.503,0.328,7,36,45,621,211,7.503
46,"=","MIKE POSNER Looks Like Sex",590,10,99,-1,2.574,0.038,24,409,43,590,166,2.626
47,"=","CHRISTINA PERRI A Thousand Years",530,3,107,-14,1.832,-0.036,9,41,46,530,131,1.868
48,"=","DAUGHTRY Crawling Back To You",490,-2,2,-2,1.683,-0.001,78,546,44,591,134,2
49,"=","LMFAO Sorry For Party Rocking",467,32,239,-7,3.414,0.377,4,197,49,467,259,3.414
50,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",452,44,204,27,2.251,0.113,2,107,50,452,204,2.251
