"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"32",32,"=","ELLIE GOULDING Lights",1237,"+32",185,"+5",5.855,"+0.116",45,"76",32,1237,201,5.855
"33",33,"+1","HAVANA BROWN We Run The Night f/Pitbull",1208,"+8",100,"-18",9.952,"-0.332",43,"82",33,1208,237,10.526
"34",34,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1205,"+42",193,"+9",7.561,"+0.187",22,"111",34,1205,461,7.561
"35",35,"-4","JAY Z & KANYE WEST N***** In Paris",1205,"-60",-271,"-29",9.398,"-0.359",141,"61",15,5155,785,36.602
"36",36,"+1","TYGA Rack City",936,"-27",-235,"-3",3.585,"-0.184",59,"29",32,1257,287,8.937
"37",37,"+1","NEON HITCH F U Betta",882,"+27",168,"-1",2.66,"+0.075",22,"790",37,882,215,2.66
"38",38,"+1","DEMI LOVATO Give Your Heart A Break",851,"+22",143,"+6",5.664,"+0.226",26,"109",38,851,148,5.664
"39",39,"+1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",798,"-1",34,"-1",2.536,"-0.069",37,"726",38,804,204,2.758
"40",40,"+1","WALLPAPER F**king Best Song Everrr",699,"+6",219,"-43",3.421,"-0.033",10,"--",40,699,262,3.454
"41",41,"+1","CHRIS RENE Young Homie",699,"+22",128,"+2",2.234,"+0.115",15,"147",41,699,171,2.234
"42",42,"+1","USHER Climax",678,"+7",190,"-65",3.181,"+0.163",8,"45",42,678,348,3.181
"43",43,"+2","J. COLE Can't Get Enough f/Trey Songz",521,"-6",-16,"-25",3.455,"+0.102",15,"110",43,562,156,3.809
"44",44,"+3","AVICII Levels",509,"+6",63,"-2",4.841,"+0.122",81,"105",33,1352,260,9.722
"45",45,"+1","SEAN PAUL She Doesn't Mind",505,"+1",22,"-8",1.683,"-0.047",15,"190",45,510,158,1.821
"46",46,"--","TAYLOR SWIFT Eyes Open",423,"--",415,"--",4.129,"--",1,"8",46,423,415,4.129
"47",47,"+2","CADY GROVES This Little Girl",418,"-10",-119,"-13",0.787,"-0.060",32,"660",44,553,89,1.158
"48",48,"=","CHIDDY BANG Ray Charles",393,"-37",-260,"-25",0.891,"-0.171",38,"589",41,711,150,2.02
"49",49,"+1","FAR EAST MOVEMENT Live My Life f/Justin ...",337,"+2",34,"+12",1.233,"-0.004",4,"225",49,337,34,1.277
"50",50,"--","ADAM LAMBERT Better Than I Know Myself",289,"--",-27,"--",0.83,"--",3,"441",50,317,9,1.112
