"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
15,"=","CHER LLOYD","Want U Back",5372,"+71",506,"-12",32.705,"+0.535",68,"9",15,5372,1103,32.705
16,"=","HAVANA BROWN","We Run The Night f/P...",5035,"+46",301,"+29",37.17,"+0.550",158,"33",16,5035,544,37.17
17,"+1","PINK","Blow Me (One Last Ki...",4601,"+230",2565,"-172",33.924,"+0.998",15,"5",17,4601,2737,33.924
18,"-1","GYM CLASS HEROES","Fighter f/Ryan Tedde...",4600,"-316",-1009,"-225",26.614,"-1.489",80,"24",13,5862,1441,35.394
19,"+1","FLO RIDA","Whistle",4151,"+152",1168,"+28",29.895,"+1.569",44,"2",19,4151,1168,29.895
20,"-1","OWL CITY & CARLY RAE...","Good Time",4101,"+88",634,"+21",26.819,"+0.739",23,"11",18,4101,1961,26.819
21,"=","THE WANTED","Chasing The Sun",3633,"+50",535,"+10",20.541,"+0.079",76,"37",21,3633,539,20.541
22,"=","PITBULL","Back In Time",3214,"-80",-1119,"+99",19.136,"-0.843",112,"44",14,6235,925,42.751
23,"=","RITA ORA","How We Do (Party)",3171,"-112",-193,"-69",15.389,"-0.555",84,"72",21,3424,620,16.657
24,"=","JUSTIN BIEBER","Boyfriend",3065,"-106",-828,"+106",16.125,"-0.690",115,"41",9,7937,4726,51.515
25,"=","NEON TREES","Everybody Talks",2923,"+34",476,"-34",19.039,"+0.270",101,"13",25,2923,510,19.039
26,"=","B.O.B","Both Of Us f/Taylor ...",2404,"-168",-667,"-156",13.967,"-0.832",67,"43",23,3144,577,17.595
27,"=","GROUPLOVE","Tongue Tied",2294,"-15",233,"-57",13.17,"+0.023",86,"53",27,2309,433,13.17
28,"+1","KELLY CLARKSON","Dark Side",2109,"+61",464,"+15",13.982,"+0.354",40,"46",28,2109,464,13.982
29,"-1","JASON MRAZ","I Won't Give Up",2109,"+3",27,"-2",12.614,"+0.158",95,"14",27,2109,276,12.775
30,"=","OUTASIGHT","Now Or Never",1922,"+20",192,"+6",9.577,"+0.114",70,"279",29,1922,320,9.577
31,"=","JUSTIN BIEBER","As Long As You Love ...",1573,"+110",603,"+13",11.917,"+0.622",14,"48",31,1573,603,11.917
32,"=","ALEX CLARE","Too Close",1465,"+41",234,"+32",8.38,"+0.172",51,"28",31,1465,257,8.38
33,"+1","FUN.","Some Nights",1375,"+36",219,"-5",7.773,"+0.385",39,"8",33,1375,247,7.773
34,"-1","ADELE","Rumour Has It",1331,"-67",-257,"-44",7.211,"-0.344",137,"117",8,8497,1514,56.313
35,"=","SAMMY ADAMS","Only One",1295,"+10",28,"+18",5.32,"+0.084",61,"219",32,1295,230,6.013
36,"=","MATCHBOX TWENTY","She's So Mean",922,"+4",-74,"+20",4.072,"-0.074",32,"74",36,1026,574,4.492
37,"+1","LINKIN PARK","Burn It Down",892,"+26",86,"+25",3.142,"+0.137",43,"63",37,892,217,3.142
38,"-1","SEAN KINGSTON","Back 2 Life (Live It...",860,"-14",-5,"-18",4.288,"-0.130",39,"--",37,881,305,4.543
39,"=","K'NAAN","Hurt Me Tomorrow",793,"+1",221,"-34",3.62,"-0.008",33,"--",39,809,308,3.628
40,"+1","CHRIS BROWN","Don't Wake Me Up",745,"+46",86,"+47",4.149,"+0.283",32,"76",40,745,163,4.149
41,"-1","DRAKE","The Motto f/Lil Wayn...",720,"-8",-76,"+7",6.006,"-0.199",151,"96",25,2047,321,19.147
42,"=","JENNIFER LOPEZ","Goin' In f/Flo Rida",626,"+8",3,"+15",1.985,"+0.005",24,"--",42,630,275,2.274
43,"=","OLLY MURS","Heart Skips A Beat",623,"+32",317,"-12",4.752,"+0.106",6,"325",43,623,329,4.752
44,"=","PHILLIP PHILLIPS","Home",512,"-5",-8,"-13",1.375,"-0.008",19,"83",43,529,133,1.457
45,"+4","NICKI MINAJ","Pound The Alarm",477,"+74",153,"+71",2.906,"+0.297",3,"318",45,477,159,2.906
46,"--","NO DOUBT","Settle Down",472,"--",472,"--",6.192,"--",1,"10",46,472,472,6.192
47,"-2","AFROJACK & SHERMANOL...","Can't Stop Me",471,"-1",30,"+3",6.188,"-0.018",14,"328",45,472,101,6.726
48,"-2","MARINA AND THE DIAMO...","Primadonna",460,"+17",21,"+20",2.222,"+0.125",11,"292",46,460,27,2.222
49,"--","MAROON 5","One More Night",434,"--",289,"--",2.91,"--",1,"250",49,434,289,2.91
50,"-2","PITBULL","Get It Started f/Sha...",431,"+12",98,"-11",2.483,"+0.088",4,"142",48,431,109,2.483
