"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
23,"=","HOT CHELLE RAE I Like It Like That f/New...",3536,"+19",-65,"+20",15.792,"+0.147",91,"27",23,3602,535,16.585
24,"=","DEV In The Dark",3466,"+5",-427,"+29",26.516,"-0.289",154,"93",8,8037,1224,51.486
25,"=","OUTASIGHT Tonight Is The Night",2952,"+35",209,"-29",14.791,"+0.092",59,"57",25,2952,500,14.791
26,"=","PITBULL F/CHRIS BROWN International Love",2788,"+34",258,"-54",19.004,"+0.240",57,"28",26,2788,507,19.004
27,"=","FRAY Heartbeat",2348,"+9",-167,"-17",10.614,"-0.075",64,"127",27,2515,677,12.362
28,"=","GYM CLASS HEROES Ass Back Home",2312,"+25",345,"-49",15.403,"+0.365",36,"122",28,2312,514,15.403
29,"=","JASON DERULO It Girl",2203,"-6",-320,"+49",9.549,"-0.024",134,"20",10,6647,1048,29.647
30,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",1932,"+28",442,"-56",13.269,"+0.391",19,"58",30,1932,730,13.269
31,"=","AVRIL LAVIGNE Wish You Were Here",1870,"+2",-66,"+15",6.424,"-0.047",54,"74",30,1965,503,7.725
32,"=","LADY ANTEBELLUM Just A Kiss",1519,"-14",-361,"+67",6.183,"+0.013",100,"37",23,2755,525,13.059
33,"=","NICKI MINAJ Fly f/Rihanna",1411,"-18",-484,"+72",9.073,"-0.063",103,"54",15,4998,987,27.303
34,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1359,"+1",136,"-36",7.611,"+0.022",36,"11",34,1359,307,7.611
35,"=","ALEXANDRA STAN Mr. Saxobeat",1317,"-37",-244,"-48",13.233,"-0.093",159,"116",18,4585,673,38.816
36,"=","BIG TIME RUSH Music Sounds Better With U",1188,"+8",64,"-14",3.748,"+0.119",33,"526",36,1188,221,3.748
37,"=","LADY GAGA You And I",1079,"+14",-88,"+45",5.948,"+0.078",143,"53",7,7824,1553,44.474
38,"+1","WILL.I.AM T.H.E (The Hardest Ever)",1057,"+32",112,"+30",2.834,"+0.077",22,"245",38,1057,355,2.834
39,"-1","WE THE KINGS Say You Like Me",1019,"-13",36,"-2",2.529,"-0.026",102,"430",37,1050,320,2.605
40,"=","JOJO Disaster",984,"+2",-16,"-10",2.886,"+0.087",47,"545",39,1010,197,2.886
41,"+1","TIMBALAND Pass At Me f/Pitbull",910,"-12",-179,"+1",6.744,"+0.120",47,"454",35,1142,319,7.395
42,"-1","KARMIN Crash Your Party",906,"-16",-110,"-14",4.287,"-0.092",47,"--",35,1073,234,5.128
43,"=","COLDPLAY Princess Of China",826,"+8",47,"-26",3.94,"-0.033",34,"187",43,832,155,3.973
44,"=","BIG SEAN Dance (A$$)",808,"+8",21,"-11",6.372,"-0.039",26,"19",43,816,140,6.459
45,"+1","COLBIE CAILLAT Brighter Than The Sun",658,"+2",-79,"+31",2.23,"+0.026",54,"89",41,832,119,2.442
46,"-1","JUSTIN BIEBER Mistletoe",633,"-76",156,"-117",3.68,"-0.364",10,"52",43,882,553,5.076
47,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",491,"+6",102,"-13",1.826,"+0.004",6,"--",47,491,115,1.826
48,"+1","DAUGHTRY Crawling Back To You",466,"-3",-81,"+13",1.604,"-0.007",63,"512",46,591,134,2
49,"-1","TAIO CRUZ Hangover f/Flo Rida",461,"-11",-154,"+38",1.523,"-0.044",63,"538",35,1035,194,3.767
50,"--","MIKE POSNER Looks Like Sex",451,"--",25,"--",2.305,"--",9,"572",49,451,166,2.409
