"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
25,"+2","RIHANNA Talk That Talk f/Jay Z",1841,"+58",338,"+2",11.359,"+0.209",41,"55",25,1841,339,11.359
26,"+2","ADELE Rumour Has It",1790,"+155",793,"+87",10.191,"+0.693",15,"30",26,1790,793,10.191
27,"+2","GOTYE Somebody That I Used To Know",1662,"+104",587,"+39",12.31,"+0.773",18,"3",27,1662,587,12.31
28,"+3","JASON DERULO Breathing",1573,"+76",130,"+65",6.744,"+0.718",44,"138",28,1573,432,6.744
29,"+3","DEV & ENRIQUE IGLESIAS Naked",1501,"+52",175,"+45",8.49,"+0.444",58,"156",29,1501,318,8.49
30,"=","JAY Z & KANYE WEST N***** In Paris",1476,"-30",-195,"-9",11.462,"-0.227",134,"48",15,5155,785,36.602
31,"+2","J. COLE Workout",1275,"-6",-150,"+90",11.902,"+0.087",147,"93",12,5803,659,35.209
32,"+2","TYGA Rack City",1171,"-24",-80,"-23",5.232,"-0.305",52,"22",32,1257,287,8.937
33,"+3","DRAKE The Motto f/Lil Wayne",1115,"+3",122,"+5",11.258,"+0.418",29,"18",33,1115,237,11.258
34,"+3","HAVANA BROWN We Run The Night f/Pitbull",1108,"+27",68,"+32",10.233,"+0.217",36,"83",34,1125,237,10.526
35,"+3","ELLIE GOULDING Lights",1052,"+27",87,"-11",5.037,"+0.201",38,"80",35,1052,201,5.037
36,"+3","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1012,"+33",93,"-25",6.791,"+0.028",15,"258",36,1012,461,6.791
37,"-2","LMFAO Sorry For Party Rocking",941,"-188",-1306,"+49",4.061,"-0.792",69,"68",19,3980,1009,16.853
38,"+2","CARLY RAE JEPSEN Call Me Maybe",850,"+24",368,"-22",4.236,"+0.369",8,"9",38,850,410,4.236
39,"+2","ALL-AMERICAN REJECTS Beekeeper's Daughte...",764,"+0",9,"-8",2.637,"-0.009",30,"697",39,768,204,2.646
40,"+3","NEON HITCH F U Betta",714,"+29",176,"+26",1.908,"+0.139",15,"804",40,714,201,1.908
41,"+1","DEMI LOVATO Give Your Heart A Break",708,"+16",104,"-3",4.043,"+0.040",19,"89",41,708,107,4.043
42,"+2","CHIDDY BANG Ray Charles",653,"-12",-45,"-29",2.01,"+0.015",31,"469",41,711,150,2.02
43,"+2","CHRIS RENE Young Homie",571,"+20",97,"+5",1.566,"-0.012",8,"59",43,571,171,1.578
44,"+3","J. COLE Can't Get Enough f/Trey Songz",537,"+19",103,"-6",3.373,"+0.217",8,"122",44,537,156,3.373
45,"+1","CADY GROVES This Little Girl",537,"+3",4,"+9",1.118,"-0.018",25,"657",44,553,89,1.158
46,"--","USHER Climax",488,"--",283,"--",2.673,"--",1,"44",46,488,283,2.673
47,"+1","SEAN PAUL She Doesn't Mind",483,"+9",137,"-10",1.8,"+0.064",8,"219",47,483,158,1.8
48,"+2","WALLPAPER F**king Best Song Everrr",480,"+50",171,"+27",2.999,"+0.300",3,"--",48,480,175,2.999
49,"=","AVICII Levels",446,"+5",-82,"+46",3.829,"-0.194",74,"108",33,1352,260,9.722
50,"--","CHILDISH GAMBINO Heartbeat",360,"--",-195,"--",1.534,"--",55,"135",43,667,131,2.366
