"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"37",37,"=","BIG TIME RUSH Music Sounds Better With U",1135,11,146,-1,3.518,-0.037,27,"688",37,1135,221,3.555
"38",38,"=","TIMBALAND Pass At Me f/Pitbull",1086,-3,17,13,7.283,-0.036,41,"314",35,1142,319,7.395
"39",39,"+1","JOJO Disaster",1010,10,105,7,2.742,0.106,41,"642",39,1010,197,2.742
"40",40,"-1","KARMIN Crash Your Party",1000,-16,-69,-24,5.002,0.009,41,"--",35,1073,234,5.128
"41",41,"=","WE THE KINGS Say You Like Me",993,10,-57,5,2.55,0.033,96,"507",37,1050,320,2.605
"42",42,"=","WILL.I.AM T.H.E (The Hardest Ever)",973,28,173,-7,2.227,0.059,16,"164",42,973,355,2.227
"43",43,"=","BIG SEAN Dance (A$$)",801,14,136,-4,5.726,0.236,20,"21",43,801,140,5.726
"44",44,"=","COLDPLAY Princess Of China",795,16,155,30,3.881,-0.037,28,"190",43,795,155,3.918
"45",45,"=","COLBIE CAILLAT Brighter Than The Sun",717,-20,-96,-14,2.306,-0.026,48,"87",41,832,119,2.442
"46",46,"=","TAIO CRUZ Hangover f/Flo Rida",577,-38,-322,-13,1.756,-0.129,57,"454",35,1035,194,3.767
"47",47,"+1","JUSTIN BIEBER Mistletoe",557,80,289,68,2.873,0.508,4,"14",47,557,289,2.873
"48",48,"-1","DAUGHTRY Crawling Back To You",530,-17,-61,-17,1.814,-0.077,57,"553",46,591,134,2
"49",49,"=","THE CAB Bad",436,6,-61,35,1.017,0.039,67,"--",45,655,106,1.379
"50",50,"=","MIKE POSNER Looks Like Sex",426,0,95,-24,2.348,0,7,"617",49,426,166,2.409
