"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2296,"+156",949,"+71",11.159,"+0.705",18,"26",26,2296,949,11.159
27,"=","AVRIL LAVIGNE Smile",1930,"+33",245,"+16",7.513,"+0.106",59,"75",27,1930,253,7.513
28,"+1","BLACK EYED PEAS Don't Stop The Party",1827,"+66",365,"+16",7.052,"+0.143",25,"205",28,1827,492,7.052
29,"-1","IYAZ Pretty Girls",1820,"+38",324,"+23",7.606,"+0.167",52,"108",28,1820,324,7.606
30,"=","PITBULL Rain Over Me",1810,"+99",594,"+4",13.535,"+0.438",17,"34",30,1810,615,13.535
31,"=","MARTIN SOLVEIG & DRAGONETTE Hello",1712,"+2",136,"+4",16.181,"-0.153",77,"68",18,4031,605,23.761
32,"=","COLDPLAY Every Teardrop Is A Waterfall",1601,"+16",130,"-24",8.257,"+0.012",32,"47",30,1601,446,8.257
33,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1598,"+81",441,"+48",8.674,"+0.762",28,"39",33,1598,441,8.674
34,"=","FOSTER THE PEOPLE Pumped Up Kicks",1444,"+110",632,"+56",8.276,"+0.538",13,"14",34,1444,632,8.276
35,"=","MAROON 5 Never Gonna Leave This Bed",1242,"-70",-894,"+4",5.107,"-0.366",77,"129",23,2433,312,10.24
36,"=","AFROJACK Take Over Control f/Eva Simons",1202,"+17",172,"-23",13.889,"+0.277",37,"76",36,1202,234,13.889
37,"=","KELLY ROWLAND Motivation f/Lil Wayne",1176,"+29",327,"-11",3.92,"+0.101",22,"36",37,1176,338,3.92
38,"+1","BIG SEAN My Last f/Chris Brown",1081,"-2",14,"-18",6.608,"+0.073",52,"99",37,1083,169,6.608
39,"-1","T-PAIN Best Love Song f/Chris Brown",1080,"-41",-234,"-22",6.216,"-0.238",75,"38",33,1399,260,7.852
40,"=","ANDY GRAMMER Keep Your Head Up",1014,"+7",55,"-17",3.358,"+0.011",31,"70",40,1014,280,3.358
41,"=","SELENA GOMEZ & THE SCENE Who Says",964,"-4",-210,"+10",5.17,"-0.442",77,"50",17,4559,707,27.282
42,"=","ALL TIME LOW I Feel Like Dancin�",718,"-32",-150,"-26",1.984,"-0.084",38,"--",41,881,294,2.442
43,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",686,"+33",239,"-6",1.642,"+0.059",7,"222",43,686,293,1.642
44,"=","JOE JONAS See No More",639,"+9",51,"-8",3.145,"-0.001",13,"263",44,639,157,3.146
45,"=","CODY SIMPSON On My Mind",635,"+12",47,"+9",1.68,"+0.054",37,"369",45,635,104,1.799
46,"=","MATT NATHANSON Faster",580,"+10",39,"+5",1.601,"-0.011",15,"131",46,580,166,1.798
47,"=","ALEXANDRA STAN Mr. Saxobeat",501,"+11",31,"+10",5.285,"+0.240",3,"152",47,501,40,5.285
48,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",474,"+6",15,"-7",1.658,"+0.046",15,"64",48,474,66,1.658
49,"=","LUPE FIASCO Out Of My Head f/Trey Songz",454,"+6",29,"-3",3.035,"+0.120",3,"74",49,454,32,3.035
50,"--","DEV In The Dark",410,"--",180,"--",2.661,"--",1,"207",50,410,180,2.661
