"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"=","DAVID GUETTA","I Can Only Imagine f...",2389,21,273,-70,16.49,-0.057,41,"69",26,2389,589,16.547
27,"=","NE-YO","Let Me Love You",2246,39,299,-12,16.841,0.438,30,"38",27,2246,580,16.841
28,"=","OLLY MURS","Heart Skips A Beat",2131,39,94,38,11.257,0.276,57,"115",26,2131,401,11.257
29,"=","LINKIN PARK","Burn It Down",1919,37,105,6,8.425,0.141,94,"68",29,1919,383,8.425
30,"+2","ENRIQUE IGLESIAS","Finally Found You f/...",1621,223,973,120,13.697,1.213,10,"--",30,1621,973,13.697
31,"-1","THE WANTED","Chasing The Sun",1516,-118,-1484,166,8.356,-0.556,127,"119",16,4729,656,26.67
32,"-1","CONOR MAYNARD","Vegas Girl",1465,26,154,-19,6.131,0.289,42,"171",31,1465,260,6.131
33,"=","PHILLIP PHILLIPS","Home",1201,29,245,9,5.73,0.208,59,"10",33,1201,311,5.73
34,"=","PITBULL","Get It Started f/Sha...",1028,-7,-128,4,5.448,-0.192,55,"212",31,1218,277,6.217
35,"=","MATCHBOX TWENTY","She's So Mean",1000,-1,14,13,4.802,-0.005,83,"54",33,1064,574,5.015
36,"=","ED SHEERAN","The A Team",889,25,174,10,5.6,0.347,20,"83",36,889,176,5.6
37,"=","TREY SONGZ","2 Reasons f/T.I.",855,16,186,-24,5.942,-0.021,20,"134",37,855,243,6.102
38,"+2","ZEDD","Spectrum f/Matthew K...",759,25,208,-20,3.711,0.04,18,"265",38,759,253,3.711
39,"-1","BIG TIME RUSH","Windows Down",747,-46,-221,-39,2.498,-0.117,39,"274",34,992,253,3.29
40,"+1","AUSTIN MAHONE","Say Somethin",743,19,45,18,3.936,-0.045,36,"--",38,743,183,4.027
41,"-2","CHRIS WALLACE","Remember When (Push ...",741,3,14,-1,2.142,0.057,27,"--",37,741,122,2.399
42,"=","USHER","Numb",715,49,435,-16,3.255,0.275,6,"--",42,715,451,3.255
43,"+1","WIZ KHALIFA","Work Hard, Play Hard",631,33,73,49,2.575,0.186,52,"51",43,631,93,2.575
44,"+4","ONEREPUBLIC","Feel Again",630,92,385,64,2.771,0.384,2,"60",44,630,385,2.771
45,"-2","MARINA AND THE DIAMO...","Primadonna",584,-31,-100,-27,1.78,-0.04,62,"291",37,751,93,2.411
46,"+3","KANYE WEST","Mercy f/Big Sean/Pus...",562,31,84,23,5.65,0.127,18,"24",46,562,118,5.65
47,"+3","RITA ORA","R.I.P. f/Tinie Tempa...",553,28,283,-18,1.376,0.163,6,"--",47,553,352,1.376
48,"-1","TREY SONGZ","Heart Attack",543,4,-42,7,2.06,0.029,38,"118",42,597,139,2.509
49,"-4","AFROJACK & SHERMANOL...","Can't Stop Me",536,-23,-27,-25,7.699,-0.613,65,"341",40,659,101,9.11
50,"-4","GROUPLOVE","Tongue Tied",529,-27,-416,45,6.047,-0.857,137,"121",20,2955,433,18.208
