"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
29,"+1","NE-YO","Let Me Love You",1656,"+85",580,"+19",12.148,"+0.393",18,"68",29,1656,580,12.148
30,"+1","LINKIN PARK","Burn It Down",1588,"+83",294,"+50",6.799,"+0.711",82,"57",29,1588,294,6.799
31,"-4","GROUPLOVE","Tongue Tied",1579,"-127",-1081,"-33",10.019,"-0.754",125,"51",20,2955,433,18.208
32,"=","PITBULL","Get It Started f/Sha...",1213,"+71",149,"+25",5.827,"+0.763",43,"--",32,1213,277,5.827
33,"=","CONOR MAYNARD","Vegas Girl",1135,"+40",233,"+32",4.27,"+0.241",30,"--",33,1135,233,4.27
34,"=","MATCHBOX TWENTY","She's So Mean",1014,"+55",-30,"+62",5.015,"+0.675",71,"32",33,1064,574,5.015
35,"=","BIG TIME RUSH","Windows Down",959,"+2",123,"-14",3.249,"-0.014",27,"135",35,959,253,3.263
36,"=","PHILLIP PHILLIPS","Home",878,"+33",189,"+35",3.715,"+0.171",47,"8",36,878,311,4.752
37,"+2","K'NAAN","Hurt Me Tomorrow",751,"+3",-42,"-46",2.965,"+0.189",72,"--",36,997,308,3.679
38,"-1","OUTASIGHT","Now Or Never",742,"-75",-887,"+81",4.776,"-0.397",109,"--",25,2249,320,12.293
39,"-1","ONE DIRECTION","One Thing",737,"-25",-277,"+140",4.474,"-0.098",113,"58",13,5433,975,29.694
40,"=","MARINA AND THE DIAMO...","Primadonna",723,"-10",13,"-19",2.241,"+0.011",50,"--",39,751,93,2.411
41,"+1","CHRIS WALLACE","Remember When (Push ...",671,"+14",121,"+8",2.206,"+0.078",15,"--",41,671,121,2.206
42,"-1","AUSTIN MAHONE","Say Somethin",668,"+11",125,"-4",3.66,"+0.130",24,"--",41,668,183,3.66
43,"+2","ED SHEERAN","The A Team",610,"+32",164,"+34",3.246,"+0.256",8,"72",43,610,164,3.246
44,"-1","AFROJACK & SHERMANOL...","Can't Stop Me",605,"-5",-40,"-5",8.563,"-0.105",53,"--",40,659,101,9.11
45,"-1","TREY SONGZ","Heart Attack",583,"-9",-3,"-16",2.263,"-0.076",26,"104",42,597,139,2.509
46,"=","WIZ KHALIFA","Work Hard, Play Hard",575,"+15",44,"+20",2.342,"+0.022",40,"50",45,575,93,2.342
47,"=","TREY SONGZ","2 Reasons f/T.I.",533,"+8",90,"-10",2.82,"-0.070",8,"55",47,533,149,2.914
48,"+1","ZEDD","Spectrum f/Matthew K...",403,"+5",114,"-27",1.445,"-0.057",6,"--",48,419,219,1.788
49,"+1","KANYE WEST","Mercy f/Big Sean/Pus...",389,"+10",62,"-6",2.809,"+0.335",6,"25",49,389,82,2.809
50,"--","MGK","Invincible f/Ester D...",280,"--",58,"--",0.906,"--",1,"--",50,280,58,0.906
