"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"22",22,"-1","OUTASIGHT Tonight Is The Night",4103,"+64",198,"+25",20.86,"+0.734",101,"39",20,4103,506,20.86
"23",23,"=","FRAY Heartbeat",3071,"-90",-287,"-116",12.757,"-0.500",106,"--",22,3331,677,14.271
"24",24,"=","DRAKE Take Care f/Rihanna",2926,"+127",980,"-17",25.073,"+0.413",34,"20",24,2926,1066,25.073
"25",25,"=","LMFAO Sorry For Party Rocking",2837,"+147",699,"+27",12.488,"+0.490",31,"70",25,2837,873,12.488
"26",26,"=","RIHANNA You Da One",2352,"-153",-1370,"+47",14.941,"-0.969",91,"51",17,4573,3394,36.963
"27",27,"=","BIG SEAN Dance (A$$)",2038,"-21",61,"-53",13.662,"-0.311",68,"35",27,2066,366,15.151
"28",28,"=","BIG TIME RUSH Music Sounds Better With U",1859,"-88",-197,"-104",6.439,"-0.399",75,"753",26,2083,409,7.699
"29",29,"=","JOJO Disaster",1765,"+24",79,"-17",6.54,"+0.142",89,"265",29,1765,318,6.54
"30",30,"=","TRAIN Drive By",1650,"+45",413,"-48",6.646,"+0.190",26,"32",30,1650,500,6.646
"31",31,"=","WE THE KINGS Say You Like Me",1414,"+10",66,"+3",4.142,"-0.002",144,"310",31,1414,320,4.144
"32",32,"+1","COLDPLAY Princess Of China",1377,"+20",204,"-23",6.078,"+0.304",76,"83",32,1377,303,6.078
"33",33,"-1","DRAKE Headlines",1359,"-20",-553,"+112",9.761,"+0.056",117,"74",16,4778,754,30.781
"34",34,"=","WILL.I.AM T.H.E (The Hardest Ever)",1173,"-88",-335,"-82",3.926,"-0.190",64,"151",30,1534,355,5.769
"35",35,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",1142,"-2",51,"-39",4.709,"-0.063",48,"122",35,1144,195,4.783
"36",36,"=","COLBIE CAILLAT Brighter Than The Sun",1085,"-3",16,"-9",3.79,"-0.042",96,"67",34,1091,157,3.855
"37",37,"+1","AVICII Levels (ID)",1078,"+33",172,"-1",8.398,"+0.226",36,"--",37,1078,260,8.398
"38",38,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",1073,"+17",98,"-6",3.704,"+0.130",29,"105",37,1073,295,3.704
"39",39,"+1","CHRIS BROWN Turn Up The Music",990,"+101",639,"+71",7.221,"+0.614",9,"--",39,990,639,7.221
"40",40,"-1","CHRISTINA PERRI A Thousand Years",966,"+18",109,"-15",4.253,"+0.020",36,"18",39,966,187,4.278
"41",41,"=","DEV & ENRIQUE IGLESIAS Naked",895,"+27",147,"+23",3.21,"-0.004",20,"574",41,895,318,3.214
"42",42,"=","T-PAIN 5 O'clock f/Wiz Khalifa",766,"-39",-357,"+49",4.586,"-0.244",125,"88",10,6640,1264,34.118
"43",43,"=","TYGA Rack City",740,"+43",181,"+12",6.991,"+0.479",14,"8",42,740,287,6.991
"44",44,"=","JASON DERULO Breathing",646,"+52",372,"+13",2.187,"+0.175",6,"439",44,646,372,2.187
"45",45,"=","FLO RIDA Wild Ones f/Sia",605,"+42",281,"+21",8.433,"+0.376",6,"41",44,605,281,8.433
"46",46,"+1","CHIDDY BANG Ray Charles",465,"+15",136,"-3",1.195,"+0.015",5,"564",46,465,150,1.207
"47",47,"-1","DAUGHTRY Crawling Back To You",459,"-3",35,"-16",1.615,"+0.005",105,"661",44,591,134,2
"48",48,"+1","RIHANNA Talk That Talk f/Jay Z",455,"+44",146,"+30",3.788,"+0.006",3,"69",48,455,146,3.888
"49",49,"-1","CHILDISH GAMBINO Heartbeat",436,"+5",-9,"+4",1.604,"-0.070",19,"218",44,443,88,2.366
"50",50,"--","CALVIN HARRIS Feel So Close",435,"--",249,"--",6.37,"--",1,"253",50,435,249,6.37
