"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
37,"=","COLDPLAY Paradise",940,"+8",65,"+8",5.984,"+0.085",77,"58",37,940,255,5.988
38,"+1","OUTASIGHT Now Or Never",747,"+21",112,"+9",2.292,"+0.009",27,"--",38,747,206,2.292
39,"+1","SAMMY ADAMS Only One",696,"+23",177,"+4",2.487,"+0.202",18,"--",39,696,230,2.487
40,"-2","HOT CHELLE RAE Honestly",673,"-84",-485,"-60",3.189,"-0.324",66,"150",30,1339,284,5.972
41,"=","JENNIFER LOPEZ Dance Again f/Pitbull",656,"-9",-600,"+167",3.957,"+0.013",68,"48",17,4851,2243,30.831
42,"=","NELLY FURTADO Big Hoops (Bigger The Bett...",571,"-35",-149,"-30",1.819,"-0.112",32,"--",40,754,318,2.709
43,"=","ALEX CLARE Too Close",415,"+24",194,"+13",1.061,"+0.041",8,"51",43,415,194,1.061
44,"+1","CHIDDY BANG Mind Your Manners f/Icona Po...",402,"+17",73,"+15",1.275,"+0.084",14,"392",44,402,99,1.275
45,"-1","THE CAB La La",394,"+3",1,"+4",0.954,"-0.007",60,"--",43,401,82,0.995
46,"=","JAY SEAN I'm All Yours f/Pitbull",347,"+17",136,"-18",0.743,"+0.052",6,"71",46,347,205,0.743
47,"=","STEFANO I'm On A Roll f/New Boyz",311,"+15",123,"+0",0.571,"+0.030",3,"--",47,311,123,0.571
48,"+1","WIZ KHALIFA Work Hard, Play Hard",299,"+11",28,"+29",1.063,"+0.054",10,"18",48,299,73,1.063
49,"-1","RIHANNA Birthday Cake",298,"+3",-30,"+10",1.037,"+0.014",65,"87",40,479,116,1.742
50,"--","FLO RIDA Whistle",279,"--",145,"--",1.898,"--",1,"124",50,279,145,1.898
