"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"25",25,"=","PATRICK STUMP This City f/Lupe Fiasco",1941,"-5",158,"-70",8.078,"-0.206",41,"136",25,1946,386,8.538
"26",26,"=","AFROJACK Take Over Control f/Eva Simons",1834,"-80",-595,"-53",17.603,"-0.348",110,"65",24,2836,435,23.455
"27",27,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1825,"+36",269,"-2",8.416,"+0.220",46,"34",27,1825,306,8.416
"28",28,"=","NICKI MINAJ Fly f/Rihanna",1633,"+66",424,"-33",7.45,"+0.246",20,"56",28,1633,643,7.45
"29",29,"=","LLOYD Dedication To My Ex...",1597,"+31",272,"-18",5.908,"+0.078",35,"152",29,1597,315,5.908
"30",30,"=","BRITNEY SPEARS Criminal",1588,"+77",534,"-1",7.787,"+0.248",17,"260",30,1588,596,7.787
"31",31,"=","THE BAND PERRY If I Die Young",1391,"-30",-188,"-2",9.804,"-0.111",150,"35",11,6052,768,32.555
"32",32,"+1","GAVIN DEGRAW Not Over You",1314,"-2",157,"-36",4.854,"+0.049",44,"50",32,1316,310,4.854
"33",33,"-1","IYAZ Pretty Girls",1256,"-103",-1247,"+156",5.445,"-0.460",125,"82",17,4770,659,22.767
"34",34,"=","MATT NATHANSON Faster",1244,"+11",-20,"+22",4.476,"+0.050",88,"110",32,1277,166,4.717
"35",35,"=","FLO RIDA Good Feeling",1166,"+75",501,"+33",5.76,"+0.374",13,"51",35,1166,501,5.76
"36",36,"=","JESSIE J Domino",1107,"+26",178,"-27",4.607,"+0.121",22,"133",36,1107,335,4.607
"37",37,"+1","DEMI LOVATO Skyscraper",1009,"-2",-70,"-2",5.931,"-0.135",57,"53",35,1122,194,7.038
"38",38,"+2","NICOLE SCHERZINGER Don't Hold Your Breat...",1005,"+45",331,"-4",2.214,"+0.146",12,"497",38,1005,446,2.214
"39",39,"=","WIZ KHALIFA No Sleep",968,"-31",-78,"-23",3.333,"-0.128",55,"112",34,1093,246,3.907
"40",40,"-3","KELLY ROWLAND Motivation f/Lil Wayne",938,"-85",-826,"+41",5.365,"-0.466",95,"85",21,2998,415,15.279
"41",41,"+2","BRUNO MARS It Will Rain",899,"+128",684,"+72",6.933,"+0.609",5,"64",41,899,684,6.933
"42",42,"+3","NICKELBACK When We Stand Together",789,"+52",410,"-4",2.862,"+0.162",6,"73",42,789,457,2.862
"43",43,"-1","BREATHE CAROLINA Blackout",786,"+11",116,"-19",2.213,"-0.022",44,"289",40,786,136,2.235
"44",44,"=","HOT CHELLE RAE I Like It Like That f/New...",785,"+25",326,"-48",2.395,"+0.068",8,"21",43,785,407,2.395
"45",45,"-4","SEAN PAUL Got 2 Luv U f/Alexis Jordan",781,"-3",81,"-38",2.736,"-0.053",27,"88",41,786,196,3.118
"46",46,"=","LADY ANTEBELLUM Just A Kiss",779,"+45",163,"+26",3.073,"+0.134",17,"29",44,779,235,3.073
"47",47,"=","DJ KHALED I'm On One f/Drake, Rick Ross",656,"-27",-295,"+14",7.185,"-0.307",52,"69",32,1238,297,10.079
"48",48,"=","ENRIQUE IGLESIAS I Like How It Feels",638,"+39",251,"+5",3.929,"+0.236",6,"46",47,638,254,3.929
"49",49,"=","WE THE KINGS Say You Like Me",542,"+12",56,"+13",1.199,"+0.009",19,"--",45,542,320,1.199
"50",50,"--","KATY PERRY The One That Got Away",503,"--",325,"--",3.438,"--",1,"545",50,503,325,3.438
