"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"32",32,"=","ADELE Set Fire To The Rain",1870,127,794,-6,10.871,1.025,12,"24",32,1870,826,10.871
"33",33,"=","AVRIL LAVIGNE Wish You Were Here",1700,6,166,-27,6.142,0.08,31,"115",32,1700,503,6.142
"34",34,"=","PITBULL F/CHRIS BROWN International Love",1659,41,190,19,12.676,0.372,34,"54",33,1659,418,12.676
"35",35,"=","TIMBALAND Pass At Me f/Pitbull",1097,32,286,19,7.333,0.101,24,"268",35,1097,319,7.333
"36",36,"=","TAIO CRUZ Hangover f/Flo Rida",1031,4,70,-1,3.69,-0.072,40,"233",35,1031,194,3.767
"37",37,"+1","GYM CLASS HEROES Ass Back Home",1030,36,349,9,6.943,0.26,13,"419",37,1030,349,6.943
"38",38,"-1","KARMIN Crash Your Party",1025,23,175,9,4.962,0.069,24,"--",37,1025,234,4.962
"39",39,"=","WE THE KINGS Say You Like Me",982,11,67,7,2.304,0.016,79,"626",37,982,320,2.304
"40",40,"=","ANDY GRAMMER Keep Your Head Up",875,-4,-164,-8,4.674,0.059,164,"289",21,3215,355,13.959
"41",41,"+2","COLBIE CAILLAT Brighter Than The Sun",799,10,58,7,2.073,0.037,31,"105",41,799,119,2.164
"42",42,"=","JOJO Disaster",788,-6,36,-19,1.6,0.036,24,"893",41,794,197,1.6
"43",43,"+1","BIG TIME RUSH Music Sounds Better With U",786,32,220,16,2.529,0.078,10,"751",43,786,220,2.529
"44",44,"-3","NICKELBACK When We Stand Together",761,-65,-397,-10,2.957,-0.243,66,"65",30,1615,457,5.4
"45",45,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",698,26,128,5,2.977,-0.002,13,"15",45,698,194,3.249
"46",46,"=","THE CAB Bad",618,-4,-5,0,1.358,-0.015,50,"785",45,655,106,1.379
"47",47,"=","COLDPLAY Princess Of China",594,29,100,18,3.458,0.062,11,"197",47,594,105,3.458
"48",48,"=","DAUGHTRY Crawling Back To You",562,4,34,9,1.859,0.001,40,"184",46,573,134,1.859
"49",49,"=","BIG SEAN Dance (A$$)",510,24,137,7,2.614,0.132,3,"20",49,510,139,2.614
"50",50,"=","FREESOL Fascinated",379,-2,46,-22,0.572,-0.024,3,"--",50,381,96,0.612
