"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"18",18,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4314,-138,-1161,38,30.951,-0.689,139,"21",10,7182,1174,48.863
"19",19,"=","B.O.B So Good",4188,77,315,36,28.828,0.6,39,"12",19,4188,1013,28.828
"20",20,"=","CARLY RAE JEPSEN Call Me Maybe",3926,204,1037,49,24.75,1.22,31,"5",20,3926,1230,24.75
"21",21,"=","CHRIS BROWN Turn Up The Music",3317,-230,-1036,-125,22.626,-1.374,70,"31",17,4894,987,33.507
"22",22,"=","TAYLOR SWIFT Eyes Open",3184,176,1074,-25,18.271,0.673,17,"16",22,3184,1442,18.271
"23",23,"=","JENNIFER LOPEZ Dance Again f/Pitbull",3070,271,1572,28,21.4,1.644,12,"19",23,3070,2243,22.747
"24",24,"=","RIHANNA Talk That Talk f/Jay Z",1987,-86,-211,-82,9.116,-0.37,64,"82",24,2226,339,12.882
"25",25,"=","ELLIE GOULDING Lights",1729,62,349,44,9.753,0.232,61,"64",25,1729,349,9.753
"26",26,"=","DRAKE The Motto f/Lil Wayne",1565,49,252,64,16.563,0.216,52,"22",26,1565,252,16.563
"27",27,"+1","HAVANA BROWN We Run The Night f/Pitbull",1448,25,195,16,10.391,0.041,59,"135",27,1448,237,10.526
"28",28,"-1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1428,-15,107,-26,7.499,-0.033,38,"108",27,1450,461,8.004
"29",29,"=","PITBULL Back In Time",1421,79,802,2,7.963,0.202,13,"141",29,1421,802,7.963
"30",30,"=","DEMI LOVATO Give Your Heart A Break",1403,74,352,41,9.227,0.653,42,"57",30,1403,352,9.227
"31",31,"=","CHRISTINA PERRI A Thousand Years",1210,-73,-477,-18,6.609,-0.453,97,"47",23,2055,280,9.423
"32",32,"=","NEON HITCH F U Betta",1126,21,147,5,3.581,0.098,38,"534",32,1126,215,3.581
"33",33,"=","CHRIS RENE Young Homie",1069,28,127,4,3.558,0.103,31,"143",33,1069,213,3.558
"34",34,"=","WALLPAPER F**king Best Song Everrr",902,-4,69,-9,3.595,0.042,26,"--",34,906,262,3.595
"35",35,"+1","USHER Climax",833,18,66,27,3.576,0.132,24,"38",35,833,348,3.576
"36",36,"-1","DEV & ENRIQUE IGLESIAS Naked",774,-56,-456,-2,5.331,-0.143,81,"--",28,1524,318,8.497
"37",37,"=","HOT CHELLE RAE Honestly",640,32,260,-13,2.49,0.072,10,"395",37,640,284,2.49
"38",38,"=","SEAN PAUL She Doesn't Mind",523,1,12,-6,1.855,0.01,31,"530",38,527,158,1.872
"39",39,"+2","J. COLE Can't Get Enough f/Trey Songz",439,9,-37,21,1.424,-0.072,31,"197",39,562,156,3.809
"40",40,"+2","MADONNA Girl Gone Wild",438,11,121,-23,1.055,0.016,10,"371",40,438,245,1.055
"41",41,"-1","AVICII Levels",419,-12,-30,-16,6.182,-0.087,97,"149",33,1352,260,9.722
"42",42,"-3","ALL-AMERICAN REJECTS Beekeeper's Daughte...",407,-56,-311,-39,1.238,-0.208,53,"--",38,804,204,2.758
"43",43,"+1","RIHANNA Birthday Cake",378,16,113,-3,1.445,0.067,10,"49",43,378,116,1.445
"44",44,"-1","JASON DERULO Breathing",377,-36,-352,38,1.919,-0.116,67,"401",28,1573,432,6.812
"45",45,"=","FAR EAST MOVEMENT Live My Life f/Justin ...",346,-5,-60,-2,1.167,-0.057,20,"465",44,418,80,1.436
"46",46,"=","DAVID GUETTA Titanium f/Sia",257,28,195,18,2.038,0.151,3,"270",46,257,195,2.038
"47",47,"=","THE CAB La La",231,2,64,-12,0.272,0,6,"816",46,231,82,0.272
"48",48,"=","KIRKO BANGZ Drank In My Cup",216,-3,37,-15,2.468,-0.046,8,"70",47,219,77,2.521
"49",49,"+1","NEON TREES Everybody Talks",196,15,105,5,0.428,0.054,2,"44",49,196,105,0.428
"50",50,"-1","T-PAIN Turn All The Lights On f/Ne-Yo",195,10,8,8,0.506,0.025,6,"625",49,195,62,0.53
