"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
19,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4782,"+80",413,"-10",30.587,"+0.371",30,"17",18,4782,2243,30.587
20,"=","B.O.B So Good",4525,"-15",-121,"+14",28.947,"-0.767",57,"14",18,4675,1013,31.923
21,"=","TAYLOR SWIFT Eyes Open",3845,"-46",-63,"-82",21,"-0.592",35,"18",20,3925,1442,22.308
22,"=","PITBULL Back In Time",3153,"+149",721,"+104",17.247,"+0.469",31,"24",22,3153,916,17.247
23,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2469,"-60",-483,"+50",15.767,"-0.533",157,"40",10,7182,1174,48.863
24,"=","ELLIE GOULDING Lights",2468,"+60",328,"+40",15.907,"+0.803",79,"34",24,2468,431,15.907
25,"+1","DEMI LOVATO Give Your Heart A Break",2056,"+29",266,"-24",14.732,"+0.103",60,"64",25,2056,362,14.732
26,"-1","DRAKE The Motto f/Lil Wayne",2039,"-8",112,"+9",18.862,"-0.285",70,"29",25,2047,321,19.147
27,"=","HAVANA BROWN We Run The Night f/Pitbull",1732,"+76",111,"+87",13.001,"+0.543",77,"--",27,1732,237,13.001
28,"+1","RIHANNA Where Have You Been",1692,"+195",997,"+63",14.595,"+1.408",14,"91",28,1692,997,14.595
29,"+1","NEON HITCH F U Betta",1510,"+18",169,"-3",5.142,"+0.257",56,"--",29,1510,215,5.142
30,"-2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1499,"-39",-168,"-45",6.304,"-0.492",56,"--",27,1740,461,9.538
31,"=","CHRIS RENE Young Homie",1488,"+25",179,"-12",6.048,"+0.217",49,"--",31,1488,213,6.048
32,"+1","DAVID GUETTA Titanium f/Sia",1396,"+104",515,"+95",8.946,"+0.839",21,"42",32,1396,515,8.946
33,"-1","CHRIS BROWN Turn Up The Music",1315,"-102",-605,"+39",11.851,"-0.566",88,"66",17,4894,987,33.507
34,"+1","USHER Scream",1095,"+108",1095,"+108",15.438,"+1.823",3,"25",34,1095,1095,15.438
35,"-1","HOT CHELLE RAE Honestly",1009,"+16",124,"+6",3.961,"+0.097",28,"--",34,1009,284,3.961
36,"=","RIHANNA Talk That Talk f/Jay Z",934,"-41",-218,"-15",6.856,"-0.198",82,"96",24,2226,339,12.882
37,"=","NEON TREES Everybody Talks",619,"+26",187,"+0",2.16,"+0.111",20,"--",37,619,201,2.16
38,"+1","CHRISTINA PERRI A Thousand Years",534,"-30",-261,"+15",2.585,"-0.135",115,"61",23,2055,280,9.423
39,"-1","USHER Climax",527,"-60",-321,"-55",1.785,"-0.209",42,"31",34,905,348,3.895
40,"=","JASON MRAZ I Won't Give Up",494,"+8",200,"-10",1.939,"+0.111",14,"--",40,494,210,1.939
41,"=","KIRKO BANGZ Drank In My Cup",484,"+27",89,"+27",2.651,"+0.097",26,"68",41,484,184,3.45
42,"+4","RITA ORA How We Do (Party)",464,"+90",380,"+70",2.416,"+0.571",3,"--",42,464,380,2.416
43,"+1","COLDPLAY Paradise",439,"+27",186,"+18",2.537,"+0.140",39,"59",38,892,255,2.679
44,"-2","RIHANNA Birthday Cake",438,"-4",-35,"-1",1.692,"+0.016",28,"41",40,479,116,1.742
45,"+2","GROUPLOVE Tongue Tied",406,"+38",217,"+37",0.94,"+0.131",5,"--",45,406,217,0.94
46,"-3","SEAN PAUL She Doesn't Mind",397,"-24",-147,"-20",1.628,"-0.094",49,"--",38,560,158,2.09
47,"-2","MADONNA Girl Gone Wild",353,"-23",-140,"-13",0.752,"-0.029",28,"--",39,537,245,1.342
48,"=","WALLPAPER F**king Best Song Everrr",337,"-28",-347,"+35",1.018,"-0.130",44,"--",34,908,262,3.847
49,"--","CALVIN HARRIS Let's Go f/Ne-Yo",272,"--",143,"--",3.237,"--",1,"53",49,272,143,3.237
50,"--","SELENA GOMEZ & THE SCENE Hit The Lights",263,"--",57,"--",0.876,"--",3,"--",49,263,57,0.876
