"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"39",39,"=","JASON MRAZ I Won't Give Up",565,27,154,-10,2.426,0.156,18,"--",39,565,210,2.426
"40",40,"=","GROUPLOVE Tongue Tied",542,24,256,-28,1.443,0.134,9,"--",40,542,284,1.443
"41",41,"=","COLDPLAY Paradise",523,9,173,-34,3.091,0.031,43,"--",38,892,255,3.091
"42",42,"=","RIHANNA Birthday Cake",445,-14,-4,-10,1.702,0.003,32,"--",40,479,116,1.742
"43",43,"=","CHRISTINA PERRI A Thousand Years",393,-25,-240,11,2.115,-0.11,119,"--",23,2055,280,9.423
"44",44,"+1","CALVIN HARRIS Let's Go f/Ne-Yo",379,28,218,22,4.505,0.267,5,"--",44,379,218,4.505
"45",45,"+4","GYM CLASS HEROES Fighter f/Ryan Tedder",333,66,180,53,2.061,0.413,3,"--",45,333,180,2.061
"46",46,"-2","USHER Climax",317,-50,-407,-15,0.909,-0.165,46,"--",34,905,348,3.895
"47",47,"=","SELENA GOMEZ & THE SCENE Hit The Lights",288,2,66,-2,0.991,0.016,7,"--",46,288,72,0.991
"48",48,"=","THE CAB La La",287,4,44,-3,0.411,0.004,26,"--",46,287,82,0.411
"49",49,"-3","KEVIN RUDOLF Don't Give Up",286,-1,75,-26,0.538,-0.015,4,"--",46,287,132,0.553
"50",50,"=","NICKI MINAJ Right By My Side f/Chris Bro...",273,15,9,11,0.885,0.015,17,"--",46,273,92,1.019
