"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
32,"=","CHRIS BROWN Turn Up The Music",1127,"-27",-189,"+74",10.367,"-0.070",95,"76",17,4894,987,33.507
33,"=","HOT CHELLE RAE Honestly",1121,"+21",112,"+5",4.527,"+0.153",35,"218",33,1121,284,4.527
34,"+1","RITA ORA How We Do (Party)",1033,"+57",564,"-38",6.097,"+0.334",10,"--",34,1033,620,6.097
35,"-1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",921,"-58",-578,"-19",3.714,"-0.221",63,"--",27,1740,461,9.538
36,"+1","NEON TREES Everybody Talks",811,"+18",192,"-8",3.06,"+0.051",27,"--",36,811,211,3.06
37,"-1","RIHANNA Talk That Talk f/Jay Z",805,"-17",-129,"+24",5.539,"-0.405",89,"100",24,2226,339,12.882
38,"=","KIRKO BANGZ Drank In My Cup",751,"+16",265,"-13",3.873,"-0.104",33,"63",38,751,278,3.977
39,"=","JASON MRAZ I Won't Give Up",645,"+32",151,"+24",2.882,"+0.168",21,"--",39,645,210,2.882
40,"=","GROUPLOVE Tongue Tied",617,"+20",211,"-18",1.805,"+0.098",12,"146",40,617,284,1.805
41,"=","COLDPLAY Paradise",609,"+28",170,"+1",3.688,"+0.197",46,"30",38,892,255,3.688
42,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",555,"+66",370,"+57",3.258,"+0.380",6,"--",42,555,370,3.258
43,"=","CALVIN HARRIS Let's Go f/Ne-Yo",440,"+18",168,"-25",5.198,"+0.280",8,"126",43,440,218,5.198
44,"=","RIHANNA Birthday Cake",393,"-16",-45,"-12",1.678,"-0.054",35,"44",40,479,116,1.742
45,"--","NELLY FURTADO Big Hoops (Bigger The Bett...",332,"--",236,"--",1.271,"--",1,"--",45,332,236,1.271
46,"+3","THE WANTED Chasing The Sun",331,"+38",139,"+18",3.293,"+0.324",2,"206",46,331,139,3.293
47,"-2","CHRISTINA PERRI A Thousand Years",328,"-11",-206,"+19",1.816,"-0.073",122,"74",23,2055,280,9.423
48,"-1","KEVIN RUDOLF Don't Give Up",312,"+9",64,"-6",0.593,"+0.023",7,"--",46,312,132,0.593
49,"-1","THE CAB La La",303,"+2",53,"-5",0.47,"+0.013",29,"--",46,303,82,0.47
50,"=","SELENA GOMEZ & THE SCENE Hit The Lights",297,"+8",34,"-17",0.98,"+0.021",10,"--",46,297,72,0.991
