"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"22",22,"-1","B.O.B So Good",3872,"+24",488,"-30",26.459,"+0.173",32,"13",21,3872,1013,26.459
"23",23,"=","CARLY RAE JEPSEN Call Me Maybe",2888,"+133",1220,"-10",18.072,"+0.929",24,"6",23,2888,1230,18.072
"24",24,"=","RIHANNA Talk That Talk f/Jay Z",2196,"-30",55,"-40",11.117,"-0.262",57,"63",24,2226,339,12.882
"25",25,"=","TAYLOR SWIFT Eyes Open",2110,"+201",1442,"+49",12.478,"+1.174",10,"19",25,2110,1442,12.478
"26",26,"=","CHRISTINA PERRI A Thousand Years",1687,"-55",-280,"-23",8.602,"-0.217",90,"46",23,2055,280,9.423
"27",27,"+4","JENNIFER LOPEZ Dance Again f/Pitbull",1498,"+228",1498,"+228",17.363,"+1.560",5,"11",27,1498,1498,17.363
"28",28,"-1","ELLIE GOULDING Lights",1380,"-34",81,"-59",6.95,"-0.086",54,"85",27,1414,226,7.036
"29",29,"-1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1321,"-11",82,"-33",7.19,"-0.142",31,"148",28,1332,461,8.004
"30",30,"-1","DRAKE The Motto f/Lil Wayne",1313,"-18",22,"-44",14.412,"-0.403",45,"27",29,1331,237,15.761
"31",31,"+1","HAVANA BROWN We Run The Night f/Pitbull",1253,"-15",12,"-24",9.89,"-0.145",52,"142",31,1280,237,10.526
"32",32,"-2","DEV & ENRIQUE IGLESIAS Naked",1229,"-90",-258,"-71",6.987,"-0.594",74,"--",28,1524,318,8.497
"33",33,"=","DEMI LOVATO Give Your Heart A Break",1051,"+25",169,"+16",6.028,"+0.009",35,"67",33,1051,169,6.028
"34",34,"=","NEON HITCH F U Betta",979,"-7",61,"-19",2.8,"-0.044",31,"615",34,986,215,2.896
"35",35,"=","CHRIS RENE Young Homie",942,"+8",196,"-17",3.332,"-0.014",24,"175",35,942,213,3.346
"36",36,"=","WALLPAPER F**king Best Song Everrr",833,"-10",74,"-46",3.49,"-0.020",19,"--",36,843,262,3.563
"37",37,"+1","USHER Climax",766,"-16",48,"-36",3.172,"-0.141",17,"43",37,786,348,3.492
"38",38,"-1","JASON DERULO Breathing",729,"-91",-694,"-44",3.415,"-0.347",60,"365",28,1573,432,6.812
"39",39,"+1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",718,"-17",-78,"-15",2.447,"+0.010",46,"--",38,804,204,2.758
"40",40,"-1","COLDPLAY Princess Of China",630,"-107",-692,"-9",2.781,"-0.456",130,"95",24,2042,363,10.812
"41",41,"=","PITBULL Back In Time",619,"+67",429,"-19",5.984,"+0.351",6,"97",41,619,560,6.221
"42",42,"=","SEAN PAUL She Doesn't Mind",511,"-9",8,"-2",1.758,"-0.017",24,"751",42,520,158,1.821
"43",43,"=","J. COLE Can't Get Enough f/Trey Songz",476,"-16",-28,"-7",2.558,"-0.144",24,"164",43,562,156,3.809
"44",44,"=","AVICII Levels",448,"-14",-55,"-5",5.726,"+0.060",90,"149",33,1352,260,9.722
"45",45,"=","FAR EAST MOVEMENT Live My Life f/Justin ...",405,"-13",49,"-22",1.368,"-0.052",13,"354",45,418,80,1.436
"46",46,"=","HOT CHELLE RAE Honestly",380,"+45",272,"+32",1.345,"+0.211",3,"546",46,380,272,1.345
"47",47,"=","MADONNA Girl Gone Wild",317,"+13",234,"+5",0.764,"+0.018",3,"258",47,317,234,0.764
"48",48,"=","RIHANNA Birthday Cake",265,"+19",52,"+21",0.92,"+0.051",3,"52",48,265,52,0.92
"49",49,"+1","T-PAIN Turn All The Lights On f/Ne-Yo",187,"+2",57,"-5",0.477,"-0.053",2,"777",49,187,62,0.53
"50",50,"--","KIRKO BANGZ Drank In My Cup",179,"--",77,"--",2.401,"--",1,"84",50,179,77,2.401
