"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"32",32,"+1","THE SCRIPT Nothing",1526,"+62",323,"+35",6.439,"+0.115",20,"94",32,1526,722,6.439
"33",33,"+1","DEV In The Dark",1499,"+95",493,"+36",11.768,"+0.566",21,"55",33,1499,493,11.768
"34",34,"-2","AVRIL LAVIGNE Smile",1348,"-175",-647,"-135",5.667,"-0.637",82,"93",27,2064,320,8.325
"35",35,"=","ALEXANDRA STAN Mr. Saxobeat",1330,"+63",320,"+20",13.307,"+0.192",26,"45",35,1330,320,13.307
"36",36,"=","JASON DERULO Don't Wanna Go Home",1161,"-87",-1188,"+137",5.43,"-0.285",98,"59",9,7292,1463,37.775
"37",37,"+1","ADELE Someone Like You",1084,"+117",454,"+62",5.875,"+0.480",12,"23",37,1084,454,5.875
"38",38,"-1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",976,"+3",70,"-7",2.773,"+0.106",30,"131",36,976,293,2.773
"39",39,"=","CODY SIMPSON On My Mind",896,"+3",45,"-11",2.577,"-0.054",60,"504",38,896,113,2.631
"40",40,"=","MATT NATHANSON Faster",848,"+6",67,"-7",2.505,"+0.023",38,"128",39,848,166,2.505
"41",41,"=","NEW BOYZ Better With The Lights Off",756,"+23",121,"+5",2.243,"+0.013",14,"67",41,756,233,2.243
"42",42,"=","SWEDISH HOUSE MAFIA Save The World",594,"+12",59,"+5",2.777,"+0.223",14,"319",42,594,229,2.777
"43",43,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",568,"-1",-19,"+9",2.429,"+0.028",38,"54",43,621,147,2.434
"44",44,"-1","LUPE FIASCO Out Of My Head f/Trey Songz",566,"-14",-64,"-5",4.304,"-0.247",25,"101",42,639,148,4.754
"45",45,"=","DEMI LOVATO Skyscraper",560,"-3",98,"-28",2.334,"+0.008",7,"52",45,563,126,2.334
"46",46,"=","BIG SEAN My Last f/Chris Brown",515,"-37",-258,"-17",5.471,"-0.081",75,"--",37,1099,169,6.66
"47",47,"+1","WIZ KHALIFA No Sleep",479,"+25",132,"+8",1.909,"+0.075",5,"113",47,479,132,1.909
"48",48,"--","JASON DERULO It Girl",436,"--",355,"--",1.276,"--",1,"40",48,436,355,1.276
"49",49,"-2","JOE JONAS See No More",404,"-56",-285,"-46",2.034,"-0.106",36,"285",42,737,157,3.688
"50",50,"=","DJ KHALED I'm On One f/Drake, Rick Ross",402,"+10",46,"-2",2.773,"+0.100",2,"34",50,402,48,2.773
