"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"+1","PITBULL Rain Over Me",2289,"+183",758,"+106",15.784,"+0.818",21,"37",26,2289,758,15.784
27,"+2","BLACK EYED PEAS Don't Stop The Party",2072,"+64",432,"-16",7.604,"+0.157",29,"169",27,2072,492,7.604
28,"=","AVRIL LAVIGNE Smile",2009,"-12",220,"-100",7.943,"-0.032",63,"70",27,2021,320,7.975
29,"+1","IYAZ Pretty Girls",1951,"+30",332,"-6",8.114,"+0.122",56,"83",28,1951,353,8.114
30,"+1","FOSTER THE PEOPLE Pumped Up Kicks",1928,"+85",740,"-48",12.351,"+0.863",17,"10",30,1928,788,12.351
31,"-5","RIHANNA California King Bed",1921,"-235",-1472,"-154",8.025,"-1.058",76,"40",19,3856,616,16.018
32,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1901,"+99",485,"+35",10.756,"+0.642",32,"33",31,1901,485,10.756
33,"+1","MARTIN SOLVEIG & DRAGONETTE Hello",1755,"+56",97,"-18",15.344,"+0.033",81,"57",18,4031,605,23.761
34,"-1","COLDPLAY Every Teardrop Is A Waterfall",1736,"+35",195,"-9",8.591,"+0.310",36,"42",30,1736,446,8.591
35,"+1","KELLY ROWLAND Motivation f/Lil Wayne",1310,"+63",265,"+13",4.266,"+0.241",26,"--",35,1310,338,4.266
36,"-1","AFROJACK Take Over Control f/Eva Simons",1277,"+4",140,"-42",14.05,"-0.140",41,"74",35,1277,234,14.19
37,"+1","ANDY GRAMMER Keep Your Head Up",1141,"+36",148,"+10",3.832,"+0.145",35,"68",37,1141,280,3.832
38,"-1","MAROON 5 Never Gonna Leave This Bed",1088,"-22",-504,"+85",4.452,"-0.094",81,"129",23,2433,312,10.24
39,"=","BIG SEAN My Last f/Chris Brown",1082,"-10",16,"-5",6.58,"-0.016",56,"93",37,1099,169,6.66
40,"+3","RIHANNA Cheers (Drink To That)",946,"+239",839,"+214",8.599,"+1.235",3,"157",40,946,839,8.599
41,"-1","SELENA GOMEZ & THE SCENE Who Says",945,"-6",-57,"+53",4.742,"-0.281",81,"58",17,4559,707,27.282
42,"-1","T-PAIN Best Love Song f/Chris Brown",872,"-60",-336,"-19",5.279,"-0.407",79,"36",33,1399,260,7.852
43,"-1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",827,"+46",223,"+9",2.11,"+0.198",11,"222",42,827,293,2.11
44,"=","CODY SIMPSON On My Mind",688,"+15",78,"+5",1.861,"+0.040",41,"401",43,688,104,1.861
45,"=","MATT NATHANSON Faster",626,"+26",69,"+23",1.796,"+0.080",19,"132",45,626,166,1.798
46,"=","JOE JONAS See No More",618,"+22",1,"+40",2.919,"+0.190",17,"267",44,639,157,3.146
47,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",576,"+22",119,"+23",2.024,"+0.070",19,"64",47,576,119,2.024
48,"+1","ALEXANDRA STAN Mr. Saxobeat",571,"+22",80,"+23",5.854,"+0.034",7,"153",47,571,80,5.854
49,"-2","ALL TIME LOW I Feel Like Dancin�",547,"-49",-249,"-22",1.352,"-0.214",42,"--",41,881,294,2.442
50,"--","THE SCRIPT Nothing",531,"--",473,"--",2.192,"--",1,"--",50,531,473,2.192
