"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"=","RITA ORA How We Do (Party)",2325,"+48",266,"+3",13.13,"+0.230",36,"108",25,2325,620,13.13
27,"=","CALVIN HARRIS Let's Go f/Ne-Yo",2093,"+60",573,"+16",17.095,"+0.329",34,"68",27,2093,573,17.095
28,"+1","ONE DIRECTION One Thing",1850,"+128",542,"+82",10.483,"+0.692",26,"53",28,1850,552,10.483
29,"-1","CHRIS RENE Young Homie",1637,"-102",-296,"-104",7.517,"-0.535",82,"144",25,1933,226,8.787
30,"=","KIRKO BANGZ Drank In My Cup",1616,"+13",212,"-27",8.28,"-0.094",59,"56",29,1616,312,8.395
31,"=","DRAKE The Motto f/Lil Wayne",1324,"-6",27,"-15",13.361,"-0.061",103,"47",25,2047,321,19.147
32,"=","NEON TREES Everybody Talks",1267,"+45",190,"+44",7.616,"+0.348",53,"25",32,1267,211,7.616
33,"=","THE WANTED Chasing The Sun",1227,"+48",234,"+18",9.699,"+0.234",28,"89",33,1227,423,9.699
34,"+1","B.O.B Both Of Us f/Taylor Swift",1150,"+35",196,"-11",7.611,"+0.108",19,"69",34,1150,486,7.611
35,"+1","GROUPLOVE Tongue Tied",1149,"+37",116,"+27",5.531,"+0.212",38,"62",35,1149,284,5.531
36,"-2","JENNIFER LOPEZ Dance Again f/Pitbull",1063,"-108",-1147,"+42",5.569,"-0.288",63,"35",17,4851,2243,30.831
37,"=","HOT CHELLE RAE Honestly",1030,"-64",-298,"-53",4.658,"-0.208",61,"138",30,1339,284,5.972
38,"=","JASON MRAZ I Won't Give Up",1008,"+24",107,"+11",4.771,"+0.114",47,"--",36,1008,210,4.771
39,"=","COLDPLAY Paradise",897,"+11",0,"+0",5.841,"+0.018",72,"51",37,903,255,5.988
40,"=","CHER LLOYD Want U Back",811,"+27",81,"+13",4.181,"+0.340",20,"115",40,811,335,4.181
41,"=","NELLY FURTADO Big Hoops (Bigger The Bett...",695,"-22",-54,"-20",2.622,"-0.022",27,"--",40,754,318,2.709
42,"+1","OUTASIGHT Now Or Never",655,"+13",59,"-8",2.048,"+0.067",22,"--",42,655,206,2.048
43,"-1","TAYLOR SWIFT Eyes Open",641,"-54",-642,"+30",3.463,"-0.221",68,"54",20,3925,1442,22.308
44,"=","SAMMY ADAMS Only One",547,"+18",62,"-1",1.849,"+0.099",13,"--",44,547,230,1.849
45,"=","THE CAB La La",390,"+6",0,"+0",0.947,"+0.001",55,"--",45,394,82,0.966
46,"=","CHIDDY BANG Mind Your Manners f/Icona Po...",340,"+5",44,"-5",0.999,"+0.003",9,"--",46,340,99,0.999
47,"=","RIHANNA Birthday Cake",319,"-4",-30,"-11",1.094,"-0.028",60,"64",40,479,116,1.742
48,"=","WIZ KHALIFA Work Hard, Play Hard",289,"+3",27,"-10",0.934,"-0.017",5,"29",48,289,73,1.029
49,"+1","ALEX CLARE Too Close",278,"+31",133,"+27",0.878,"+0.066",3,"--",49,278,133,0.878
50,"--","JAY SEAN I'm All Yours f/Pitbull",259,"--",205,"--",0.42,"--",1,"21",50,259,205,0.42
