"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","PkPos","PkSpins","PkBllt","PkAud"
20,"=","HOT CHELLE RAE Tonight Tonight",4179,99,462,86,20.545,0.325,24,19,4179,643,20.545
21,"=","NEW BOYZ Back Seat f/Cataracs & Dev",4042,-1,-53,0,21.214,0.045,24,17,4096,331,21.342
22,"=","ONEREPUBLIC Good Life",3928,47,446,2,20.527,0.175,24,21,3928,580,20.527
23,"=","MARTIN SOLVEIG & DRAGONETTE Hello",3657,43,370,17,21.351,-0.378,24,23,3657,605,21.932
24,"=","TAYLOR SWIFT The Story Of Us",2761,14,134,5,13.948,0.212,24,24,2761,587,13.948
25,"=","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",2756,87,643,-20,18.193,0.271,22,25,2756,864,18.193
26,"=","NICKI MINAJ Super Bass",2710,100,639,-2,14.887,0.598,24,26,2710,834,14.887
27,"=","LADY GAGA Born This Way",2533,-1,-92,28,13.126,-0.041,24,19,3651,0,20.436
28,"=","RIHANNA California King Bed",1869,48,414,-25,9.268,0.296,19,28,1869,616,9.268
29,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1750,59,242,46,7.96,0.302,24,29,1750,525,7.96
30,"=","SHONTELLE Say Hello To Goodbye",1702,23,144,4,5.238,0.07,24,29,1702,144,5.238
31,"=","CHRIS BROWN Look At Me Now",1633,-34,-97,18,10.488,-0.52,24,28,1861,229,12.746
32,"=","MAROON 5 Never Gonna Leave This Bed",1514,46,166,26,5.617,0.241,24,32,1514,312,5.617
33,"=","AVRIL LAVIGNE What The Hell",1340,-43,-275,13,6.998,-0.043,24,24,2903,0,13.876
34,"+1","NICOLE SCHERZINGER Right There",1186,103,589,14,7.822,0.306,8,34,1186,599,7.822
35,"-1","THE BAND PERRY If I Die Young",1164,47,318,18,4.327,0.153,24,34,1164,318,4.327
36,"+2","KATY PERRY Last Friday Night (T.G.I.F.)",1105,119,588,51,8.142,0.674,7,36,1105,588,8.142
37,"-1","DR. DRE I Need A Doctor f/Eminem",1052,-12,-234,39,8.42,-0.078,24,20,3521,0,21.933
38,"-1","THE READY SET Young Forever",1034,-7,35,-15,2.578,-0.012,24,35,1041,107,2.59
39,"=","NEON TREES Your Surrender",995,17,48,9,2.336,0.055,24,37,995,173,2.336
40,"=","MIKE POSNER F/LIL WAYNE Bow Chicka Wow W...",859,-29,-636,97,3.981,-0.092,24,21,3233,127,13.744
41,"=","NICKI MINAJ Moment 4 Life f/Drake",802,-8,-151,10,6.113,-0.116,24,29,2036,0,13.564
42,"=","BRITNEY SPEARS Hold It Against Me",778,-29,-237,-3,4.96,-0.006,24,37,1171,58,8.927
43,"=","T-PAIN Best Love Song f/Chris Brown",776,11,79,-6,3.198,0.021,22,43,776,151,3.198
44,"=","STEVEN TYLER (It) Feels So Good",767,23,95,7,3.187,0.075,13,44,767,326,3.187
45,"=","CHRIS BROWN She Ain't You",750,30,143,4,5.33,0.131,13,45,750,201,5.33
46,"+1","AVRIL LAVIGNE Smile",594,19,138,1,1.575,0.094,6,46,594,226,1.575
47,"-1","MY CHEMICAL ROMANCE Sing",591,-37,-308,14,3.215,-0.146,24,29,2009,0,7.995
48,"=","TRAIN Save Me San Francisco",497,-1,28,-10,2.002,0.065,6,48,498,92,2.002
49,"=","CEE LO GREEN Bright Lights Bigger City",493,5,79,-11,1.764,0.087,5,49,493,97,1.764
50,"=","BIG TIME RUSH Boyfriend",398,-46,-722,91,1.741,-0.131,24,30,1912,197,7.455
