"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
40,"-1","SEAN PAUL She Doesn't Mind",509,"-19",-52,"-31",1.883,"-0.062",45,"260",38,560,158,2.09
41,"=","RIHANNA Birthday Cake",453,"-23",-11,"-33",1.711,"-0.017",24,"48",40,479,116,1.742
42,"=","MADONNA Girl Gone Wild",444,"-21",-93,"-33",0.905,"-0.057",24,"899",39,537,245,1.342
43,"=","KIRKO BANGZ Drank In My Cup",394,"+0",-6,"-23",2.765,"-0.075",22,"76",42,400,184,3.45
44,"=","JASON MRAZ I Won't Give Up",374,"+30",111,"+13",1.467,"+0.092",10,"--",44,374,129,1.467
45,"=","COLDPLAY Paradise",307,"+28",89,"+20",1.658,"+0.168",35,"77",38,892,255,2.679
46,"=","NICKI MINAJ Right By My Side f/Chris Bro...",260,"+0",12,"-5",1.01,"-0.003",10,"146",46,260,92,1.019
47,"=","THE CAB La La",236,"-3",-4,"-8",0.303,"-0.016",19,"676",46,240,82,0.356
48,"--","GROUPLOVE Tongue Tied",234,"--",51,"--",0.446,"--",1,"175",48,234,51,0.446
49,"=","T-PAIN Turn All The Lights On f/Ne-Yo",229,"+3",5,"+5",0.787,"+0.039",14,"658",49,229,62,0.787
50,"--","SELENA GOMEZ & THE SCENE Hit The Lights",218,"--",44,"--",0.653,"--",1,"356",50,218,44,0.653
