"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
20,"=","FALL OUT BOY","My Songs Know Wha...",3999,-9,250,-81,18.317,0.099,44,"11",20,4008,1015,18.317
21,"=","KELLY CLARKSON","Catch My Breath",3850,-152,-1681,144,27.415,-0.614,151,"50",12,6870,767,44.758
22,"=","ICONA POP","I Love It f/Charl...",3725,121,457,57,23.796,0.384,46,"18",22,3725,707,23.927
23,"+1","JUSTIN BIEBER","All Around The Wo...",2992,142,819,26,19.205,0.513,37,"118",23,2992,819,19.205
24,"-1","PINK","Try",2833,-57,-438,-30,18.846,-0.307,149,"51",6,9909,1515,66.33
25,"=","MUSE","Madness",2543,76,272,30,11.719,0.313,101,"34",25,2543,385,11.719
26,"=","KE$HA","C'mon",2164,-77,-1031,176,10.209,-0.39,100,"69",9,8228,1547,54.334
27,"+1","EMELI SANDE","Next To Me",2133,38,282,-14,14.103,0.389,38,"56",27,2133,453,14.103
28,"+1","CHER LLOYD","With Ur Love f/Ju...",2007,24,118,-11,10.271,0.202,44,"128",28,2007,571,10.271
29,"+1","AFROJACK & CHRIS ...","As Your Friend",1978,3,266,-57,8.23,-0.238,54,"139",29,1978,437,9.977
30,"-3","ONE DIRECTION","Kiss You",1871,-360,-1848,-271,8.234,-1.208,63,"78",19,4542,1186,22.924
31,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",1751,128,866,28,14.606,0.962,12,"14",31,1751,866,14.606
32,"+1","LITTLE MIX","Wings",1384,40,266,-2,6.986,0.205,31,"127",32,1384,335,6.986
33,"-1","NE-YO","Forever Now",1362,-24,-46,-4,7.76,-0.35,60,"230",32,1428,269,11.68
34,"=","ALICIA KEYS","Girl On Fire",1293,-36,-230,8,10.439,-0.047,154,"53",9,7658,1171,50.899
35,"=","ONEREPUBLIC","If I Lose Myself",1024,-3,-43,-7,3.111,0.018,49,"173",35,1072,318,3.438
36,"+1","CARLY RAE JEPSEN","Tonight I'm Getti...",999,31,211,-4,2.755,0.133,23,"--",36,999,257,2.755
37,"-1","BAAUER","Harlem Shake",982,-26,-273,-9,3.957,-0.255,33,"13",35,1277,488,6.257
38,"=","ZEDD","Clarity f/Foxes",953,25,295,-22,6.424,0.443,9,"88",38,953,350,6.424
39,"=","AVICII VS NICKY R...","I Could Be The On...",928,0,176,-64,6.106,-0.081,10,"122",39,928,478,6.199
40,"=","ED SHEERAN","Lego House",857,16,174,-14,4.663,0.116,16,"114",40,857,254,4.663
41,"+1","JUSTIN TIMBERLAKE","Mirrors",846,52,434,-30,8.95,0.468,4,"8",41,846,464,8.95
42,"-1","BENNY BENASSI","Cinema f/Gary Go",834,22,90,32,3.226,-0.062,44,"243",41,834,164,4.68
43,"+1","MIGUEL","Adorn",742,-4,68,-5,6.517,-0.256,135,"199",33,1329,248,9.94
44,"-1","A$AP ROCKY","F**kin Problems f...",727,-39,-94,-41,3.233,-0.215,51,"47",40,828,154,4.837
45,"=","RIHANNA","Pour It Up",700,18,149,-33,3.098,0.161,12,"46",45,700,193,3.098
46,"=","HOT CHELLE RAE","Hung Up",667,-7,29,-30,2.047,-0.011,29,"--",46,674,137,2.058
47,"=","STEFANO","Yes To Love",652,4,73,-1,1.003,0.028,34,"--",46,652,142,1.003
48,"+2","WILL.I.AM F/JUSTI...","#thatpower",540,34,478,-25,4.386,0.234,2,"16",48,540,503,4.386
49,"=","LUPE FIASCO","Battle Scars f/Gu...",529,15,75,0,3.326,0.076,2,"65",49,529,75,3.326
50,"-2","BRITT NICOLE","Gold",513,-96,-815,-29,2.177,-0.259,100,"91",29,1664,314,6.524
