"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
41,"=","CHRIS BROWN","Love More f/Nicki...",964,"-12",60,"-15",4.757,"+0.057",84,"87",39,1132,161,6.171
42,"+4","BRUNO MARS","Young Girls",867,"+107",678,"+65",7.532,"+0.625",3,"--",42,867,678,7.532
43,"-1","THE 1975","Chocolate",849,"+15",142,"-7",2.265,"+0.037",22,"312",42,849,151,2.265
44,"-1","AMERICAN AUTHORS","Best Day Of My Li...",843,"+44",335,"+8",3.996,"+0.154",7,"23",43,843,335,3.996
45,"=","MKTO","Classic",782,"+18",126,"-12",1.564,"+0.079",15,"218",45,782,159,1.564
46,"+1","CASH CASH","Take Me Home f/Be...",765,"+9",73,"+10",4.016,"+0.465",29,"336",43,765,160,4.016
47,"-3","EMBLEM3","3000 Miles",745,"-24",-121,"-19",2.431,"-0.084",30,"--",41,878,149,2.715
48,"--","JAKE MILLER","Collide",652,"--",102,"--",1.501,"--",6,"--",48,652,102,1.501
49,"+1","CAMRYN","LoveSick",641,"+30",96,"+26",0.919,"+0.078",2,"--",49,641,96,0.919
50,"--","MARTIN GARRIX","Animals",626,"--",-1,"--",6.064,"--",15,"49",47,648,169,6.573
