"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
32,"=","ELLIE GOULDING","Anything Could Happe...",1681,24,176,-21,10.286,0.517,41,"68",28,1681,455,10.286
33,"=","BRIDGIT MENDLER","Ready Or Not",1655,19,225,-16,11.023,0.149,61,"97",30,1655,304,11.023
34,"=","CHER LLOYD","Oath f/Becky G",1430,24,211,-6,10.302,0.075,27,"130",34,1430,343,10.302
35,"+1","JUSTIN BIEBER","Beauty And A Beat f/...",1393,125,669,55,12.643,1.083,16,"48",35,1393,672,12.643
36,"-1","NICKI MINAJ","Pound The Alarm",1257,-42,-564,114,10.312,0.217,110,"137",11,6583,1036,45.522
37,"=","CHRIS WALLACE","Remember When (Push ...",1233,16,99,8,4.537,0.105,83,"--",34,1233,122,4.537
38,"=","MEGAN & LIZ","Bad For Me",1110,-33,87,-49,3.667,-0.053,55,"--",37,1150,313,3.734
39,"=","IMAGINE DRAGONS","It's Time",1100,33,139,23,6.635,0.254,41,"38",39,1100,230,6.635
40,"=","ADELE","Skyfall",995,8,-12,27,4.254,0.008,29,"29",34,1211,1151,12.23
41,"+1","CARLY RAE JEPSEN","This Kiss",912,8,138,-33,3.412,0.026,22,"235",41,912,234,3.412
42,"-1","LINKIN PARK","Burn It Down",845,-73,-729,119,4.33,-0.3,150,"155",23,2714,475,12.585
43,"+1","KELLY CLARKSON","Catch My Breath",844,58,527,-27,3.487,0.296,8,"129",43,844,568,3.487
44,"-1","BOYS LIKE GIRLS","Be Your Everything",834,10,37,20,2.748,0.07,41,"--",42,834,199,2.751
45,"+2","PINK","Try",694,81,399,44,5.198,0.61,6,"106",45,694,399,5.198
46,"=","HUNTER HAYES","Wanted",641,22,174,0,3.967,0.093,20,"10",45,641,181,3.967
47,"-2","THE WANTED","I Found You",639,6,29,12,3.051,-0.095,22,"--",44,639,173,3.187
48,"=","MIGUEL","Adorn",542,34,184,19,3.585,0.36,20,"99",47,542,184,3.585
49,"=","THE READY SET","Give Me Your Hand",482,14,240,-39,1.212,0.016,6,"--",49,482,324,1.212
50,"=","ALICIA KEYS","Girl On Fire",468,24,134,-1,4.447,0.144,11,"18",49,468,186,4.447
