"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
20,"+1","YO GOTTI We Can Get It On",1227,"+16",53,"-22",6.394,"+0.190",67,20,1234,183,6.512
21,"-2","JAMIE FOXX Best Night Of My Life",1183,"-94",-259,"-132",8.279,"-0.537",67,10,2117,311,12.458
22,"=","RICK ROSS 9 Piece f/Lil Wayne",1114,"-31",-101,"-19",5.6,"-0.113",67,19,1232,297,6.155
23,"=","YC Racks f/Future",1048,"-22",-257,"+37",5.175,"-0.117",67,4,3411,104,19.707
24,"+2","ESTELLE Break My Heart f/Rick Ross",864,"+24",61,"+2",6.12,"-0.014",53,24,864,200,6.229
25,"-1","KERI HILSON One Night Stand",862,"-48",-146,"-62",5.051,"-0.399",67,13,1779,229,11.051
26,"+1","WALE That Way f/Jeremih & Rick Ross",859,"+51",361,"-12",5.458,"+0.119",25,26,859,373,5.458
27,"-2","BIG K.R.I.T. Country Sh**",853,"-9",-54,"-24",2.415,"-0.079",63,25,907,277,3.22
28,"+1","T-PAIN Booty Wurk (One Cheek At A...",801,"-2",-114,"+2",4.02,"-0.048",52,25,976,373,5.64
29,"-1","MEEK MILL/RICK ROSS Tupac Back",790,"-15",-174,"+20",4.313,"-0.071",67,19,1185,380,6.473
30,"+1","WIZ KHALIFA Roll Up",779,"+23",-2,"+41",4.733,"+0.300",67,6,3062,0,16.439
31,"-1","JENNIFER HUDSON No One Gonna Love You",761,"-10",-1,"-23",3.415,"-0.056",47,29,804,271,3.728
32,"=","LIL WAYNE John f/Rick Ross",746,"+16",-34,"+34",6.489,"-0.037",67,14,1723,37,10.408
33,"+1","BIG SEAN Marvin & Chardonnay",713,"+96",334,"+84",5.173,"+0.502",15,33,713,334,5.173
34,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",611,"+22",91,"+10",2.266,"+0.054",28,34,611,177,2.324
35,"-2","SEAN GARRETT In Da Box f/Rick Ross",608,"-24",-86,"-15",2.488,"-0.089",54,32,720,176,3.294
36,"+1","MAINO Let It Fly (Hands In The Air)",568,"+3",21,"-15",2.267,"+0.015",21,34,568,224,2.391
37,"-1","ACE HOOD Go & Get It",541,"-26",-73,"-32",1.923,"-0.177",31,33,614,229,2.808
38,"=","LEDISI Pieces Of Me",480,"-4",36,"-15",1.846,"-0.065",24,37,489,213,1.916
39,"+1","DRAKE Marvin's Room",468,"+28",122,"+13",4.935,"+0.261",21,39,468,216,4.935
40,"+1","CJ HILTON So Fresh f/Nas",451,"+13",42,"+1",2.212,"+0.105",15,40,451,282,2.212
41,"-2","JILL SCOTT So In Love f/Anthony Hamilton",441,"-3",29,"+0",2.856,"-0.068",44,39,448,119,3.048
42,"=","MARY J. BLIGE Someone To Love Me (Naked)",376,"-3",-86,"+17",2.039,"-0.028",67,17,1422,100,7.848
43,"+1","HAMILTON PARK Thing Called Us",359,"+22",155,"+10",1.808,"-0.051",7,43,359,155,1.859
44,"-1","RAY J Bananas",338,"-2",1,"-17",1.061,"-0.011",13,43,345,183,1.106
45,"+1","LONNY BEREAL Favor f/Kelly Rowland",317,"+11",29,"+8",0.957,"+0.021",21,45,317,83,1.056
46,"-1","BOBBY V Grab Somebody f/Twista",310,"-18",-106,"-13",1.087,"-0.037",41,38,483,216,2.291
47,"=","B. TAYLOR Fire In Your Eyes f/P Perrette",299,"+0",35,"-24",0.498,"+0.008",14,46,299,75,0.498
48,"--","GAME Pot Of Gold f/Chris Brown",283,"--",199,"--",0.888,"--",1,48,283,199,0.888
49,"=","MONICA Anything f/Rick Ross & Lil Kim",255,"+30",159,"-4",2.346,"+0.181",2,49,255,163,2.346
50,"-2","ROYCE DA 5'9"" Writer's Block f/Eminem",244,"-11",-43,"-7",0.516,"-0.020",10,46,293,92,0.749
