"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
35,"+1","THE SCRIPT Nothing",1059,"+24",426,"-78",4.518,"+0.104",9,"217",35,1059,722,4.518
36,"+3","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",919,"+15",61,"-17",2.461,"-0.007",19,"163",36,926,293,2.55
37,"=","MAROON 5 Never Gonna Leave This Bed",912,"-15",-154,"+39",3.868,"-0.050",89,"73",23,2433,312,10.24
38,"=","BIG SEAN My Last f/Chris Brown",878,"-48",-221,"-74",5.084,"-0.204",64,"119",37,1099,169,6.66
39,"+2","ALEXANDRA STAN Mr. Saxobeat",849,"+35",245,"+5",10.367,"+0.788",15,"57",39,849,245,10.367
40,"+2","CODY SIMPSON On My Mind",805,"+12",101,"-3",2.313,"+0.013",49,"382",40,805,113,2.313
41,"+2","DEV In The Dark",794,"+46",280,"+36",5.685,"+0.213",10,"134",41,794,280,5.685
42,"+2","JOE JONAS See No More",726,"-7",39,"-77",3.634,"-0.045",25,"286",42,737,157,3.688
43,"+2","MATT NATHANSON Faster",723,"+9",93,"+17",1.954,"+0.058",27,"89",43,723,166,1.954
44,"-4","RIHANNA California King Bed",706,"-115",-1015,"+83",3.179,"-0.613",84,"41",19,3856,616,16.018
45,"+3","LUPE FIASCO Out Of My Head f/Trey Songz",635,"+12",101,"-28",4.544,"-0.020",14,"85",45,635,148,4.564
46,"+3","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",605,"-3",13,"-19",2.338,"+0.028",27,"67",46,621,147,2.338
47,"+3","NEW BOYZ Better With The Lights Off",557,"+49",233,"+9",2,"+0.142",3,"59",47,557,233,2
48,"--","SWEDISH HOUSE MAFIA Save The World",490,"--",162,"--",2.278,"--",3,"261",48,490,229,2.33
49,"--","ADELE Someone Like You",469,"--",212,"--",2.655,"--",1,"35",49,469,212,2.655
50,"--","DEMI LOVATO Skyscraper",434,"--",93,"--",1.853,"--",1,"65",50,434,93,1.853
