"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
31,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1726,"+83",431,"+20",9.635,"+0.506",30,"33",31,1726,441,9.635
32,"+2","FOSTER THE PEOPLE Pumped Up Kicks",1716,"+134",741,"+55",10.542,"+1.116",15,"12",32,1716,741,10.542
33,"-2","MARTIN SOLVEIG & DRAGONETTE Hello",1692,"-28",106,"-50",15.393,"-0.433",79,"70",18,4031,605,23.761
34,"-1","COLDPLAY Every Teardrop Is A Waterfall",1659,"+34",149,"+26",8.211,"+0.055",34,"47",30,1659,446,8.257
35,"=","AFROJACK Take Over Control f/Eva Simons",1244,"+23",181,"+14",13.956,"+0.088",39,"83",35,1244,234,13.956
36,"=","KELLY ROWLAND Motivation f/Lil Wayne",1227,"+15",263,"-30",4.04,"+0.063",24,"--",36,1227,338,4.04
37,"=","MAROON 5 Never Gonna Leave This Bed",1138,"-10",-740,"+145",4.65,"-0.078",79,"125",23,2433,312,10.24
38,"=","BIG SEAN My Last f/Chris Brown",1099,"+10",30,"+15",6.66,"+0.014",54,"95",37,1099,169,6.66
39,"+1","ANDY GRAMMER Keep Your Head Up",1062,"+26",81,"+18",3.568,"+0.130",33,"66",39,1062,280,3.568
40,"-1","T-PAIN Best Love Song f/Chris Brown",984,"-59",-290,"-41",5.99,"-0.159",77,"35",33,1399,260,7.852
41,"=","SELENA GOMEZ & THE SCENE Who Says",959,"-9",-159,"+6",4.952,"-0.127",79,"51",17,4559,707,27.282
42,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",749,"+40",223,"+12",1.822,"+0.111",9,"206",42,749,293,1.822
43,"+1","CODY SIMPSON On My Mind",659,"+11",64,"+8",1.766,"+0.073",39,"335",43,659,104,1.799
44,"-1","ALL TIME LOW I Feel Like Dancin�",639,"-37",-203,"-15",1.741,"-0.116",40,"--",41,881,294,2.442
45,"=","JOE JONAS See No More",607,"-18",-11,"-33",2.774,"-0.156",15,"251",44,639,157,3.146
46,"=","MATT NATHANSON Faster",596,"+10",34,"-3",1.654,"+0.046",17,"131",46,596,166,1.798
47,"--","RIHANNA Cheers (Drink To That)",562,"--",518,"--",6.475,"--",1,"219",47,562,518,6.475
48,"-1","ALEXANDRA STAN Mr. Saxobeat",538,"+20",53,"+12",5.68,"+0.292",5,"164",47,538,53,5.68
49,"-1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",530,"+24",68,"+26",1.865,"+0.086",17,"58",48,530,68,1.865
50,"-1","LUPE FIASCO Out Of My Head f/Trey Songz",488,"+19",50,"+12",3.559,"+0.270",5,"71",49,488,50,3.559
