"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
20,"=","RIHANNA You Da One",3667,81,814,32,21.832,0.248,25,"20",20,3667,3394,36.963
21,"+1","JESSIE J Domino",3554,113,573,78,19.226,0.559,81,"37",21,3554,573,19.226
22,"-1","DRAKE Headlines",3544,85,269,54,26.533,0.455,51,"25",20,3544,754,26.533
23,"=","J. COLE Workout",2904,94,577,48,24.02,0.739,43,"22",23,2904,614,24.02
24,"=","BREATHE CAROLINA Blackout",2863,54,460,34,15.258,0.089,103,"54",23,2863,460,15.258
25,"=","LADY ANTEBELLUM Just A Kiss",2755,8,69,-8,13.024,0.045,76,"42",23,2755,525,13.024
26,"=","HOT CHELLE RAE I Like It Like That f/New...",2718,43,307,-8,12.165,0.107,67,"26",24,2718,407,12.165
27,"=","FRAY Heartbeat",2377,3,157,-36,11.994,0.04,40,"114",27,2377,677,11.994
28,"=","LADY GAGA You And I",2248,-47,-388,11,10.763,-0.523,119,"45",7,7824,1553,44.474
29,"+2","JAY Z & KANYE WEST N***** In Paris",2111,66,411,56,11.303,0.49,30,"5",29,2111,581,11.303
30,"-1","ALEXANDRA STAN Mr. Saxobeat",2084,-9,-102,16,18.564,-0.228,135,"103",18,4585,673,38.816
31,"-1","OUTASIGHT Tonight Is The Night",2080,21,184,-30,11.151,0.149,35,"67",30,2080,500,11.151
32,"+1","ADELE Set Fire To The Rain",1743,109,800,-26,9.846,0.663,11,"24",32,1743,826,9.846
33,"-1","AVRIL LAVIGNE Wish You Were Here",1694,16,193,-32,6.062,0.125,30,"121",32,1694,503,6.062
34,"=","PITBULL F/CHRIS BROWN International Love",1618,34,171,10,12.304,0.552,33,"48",33,1618,418,12.304
35,"=","TIMBALAND Pass At Me f/Pitbull",1065,21,267,5,7.232,0.305,23,"256",35,1065,319,7.232
36,"=","TAIO CRUZ Hangover f/Flo Rida",1027,2,71,-12,3.762,-0.005,39,"242",35,1027,194,3.767
37,"=","KARMIN Crash Your Party",1002,17,166,-15,4.893,0.036,23,"--",37,1002,234,4.893
38,"+1","GYM CLASS HEROES Ass Back Home",994,55,340,36,6.683,0.284,12,"397",38,994,340,6.683
39,"-1","WE THE KINGS Say You Like Me",971,-3,60,-30,2.288,0.001,78,"812",37,974,320,2.288
40,"+1","ANDY GRAMMER Keep Your Head Up",879,-11,-156,-12,4.615,0.021,163,"258",21,3215,355,13.959
41,"-1","NICKELBACK When We Stand Together",826,-76,-387,-34,3.2,-0.291,65,"51",30,1615,457,5.4
42,"=","JOJO Disaster",794,4,55,-8,1.564,0.03,23,"890",41,794,197,1.564
43,"=","COLBIE CAILLAT Brighter Than The Sun",789,19,51,10,2.036,0.001,30,"93",43,789,119,2.164
44,"=","BIG TIME RUSH Music Sounds Better With U",754,37,204,27,2.451,0.076,9,"577",44,754,204,2.451
45,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",672,16,123,2,2.979,-0.138,12,"16",45,672,194,3.249
46,"=","THE CAB Bad",622,3,-5,2,1.373,-0.006,49,"700",45,655,106,1.379
47,"+1","COLDPLAY Princess Of China",565,15,82,-20,3.396,-0.028,10,"171",47,565,105,3.424
48,"-1","DAUGHTRY Crawling Back To You",558,5,25,17,1.858,0.011,39,"166",46,573,134,1.858
49,"=","BIG SEAN Dance (A$$)",486,8,130,-9,2.482,0.118,2,"21",49,486,139,2.482
50,"=","FREESOL Fascinated",381,5,68,-28,0.596,-0.016,2,"--",50,381,96,0.612
