"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
24,"=","JENNIFER LOPEZ F/PITBULL On The Floor",905,"-4",27,"-15",4.057,"-0.016",41,24,909,148,4.073
25,"=","COLDPLAY Every Teardrop Is A Waterfall",873,"+66",395,"+23",3.923,"+0.253",13,25,873,395,3.923
26,"+1","MATT NATHANSON Faster",788,"+20",113,"+13",2.13,"+0.010",41,26,788,129,2.13
27,"-1","NEON TREES Your Surrender",786,"+16",48,"+31",1.515,"+0.038",41,26,786,110,1.515
28,"+1","HOT CHELLE RAE Tonight Tonight",771,"+19",187,"-3",3.422,"+0.129",30,28,771,219,3.422
29,"+1","THE BAND PERRY If I Die Young",763,"+24",200,"-26",3.281,"+0.094",24,29,763,253,3.281
30,"-2","LADY GAGA Born This Way",757,"-3",58,"-7",3.969,"+0.051",41,15,1960,65,9.458
31,"=","THREE DAYS GRACE Lost In You",646,"+13",68,"+15",1.074,"+0.029",41,30,646,79,1.074
32,"=","ANDREW ALLEN Loving You Tonight",564,"-4",-39,"-13",1.031,"-0.040",41,29,603,67,1.354
33,"+2","KATY PERRY Last Friday Night (T.G.I.F.)",533,"+39",265,"+18",3.325,"+0.244",9,33,533,265,3.325
34,"=","TAYLOR SWIFT The Story Of Us",499,"+4",55,"-10",2.594,"-0.020",35,34,499,68,2.614
35,"-2","RIHANNA S&M",481,"-16",-60,"-7",2.804,"-0.111",41,25,811,117,4.357
36,"+1","KE$HA Blow",459,"+10",8,"+10",2.998,"+0.168",41,26,752,67,2.998
37,"+1","DAVID COOK Last Goodbye",456,"+9",32,"+3",1.252,"+0.076",39,37,456,102,1.252
38,"-2","MAT KEARNEY Hey Mama",450,"-2",-2,"-20",0.943,"-0.001",41,35,461,75,0.952
39,"=","FITZ & THE TANTRUMS MoneyGrabber",412,"+5",24,"+10",0.566,"+0.018",41,38,412,29,0.566
40,"+1","PITBULL Give Me Everything f/Ne-Yo",363,"+13",91,"-1",1.312,"+0.059",10,40,363,92,1.312
41,"-1","HANSON Give A Little",355,"-3",30,"-8",0.89,"+0.007",41,40,358,53,0.89
42,"=","CEE LO GREEN Bright Lights Bigger City",322,"-6",25,"-7",1.096,"-0.071",16,42,328,81,1.472
43,"=","BC JEAN I'll Survive You",317,"+1",0,"+6",0.386,"+0.030",37,43,323,42,0.546
44,"=","GOO GOO DOLLS All That You Are",315,"+15",128,"-4",0.97,"-0.023",6,44,315,171,0.996
45,"=","GAVIN DEGRAW Not Over You",290,"+8",57,"-8",0.971,"+0.057",7,45,290,138,0.971
46,"=","MUMFORD & SONS The Cave",276,"-3",-81,"+5",0.636,"+0.035",41,40,379,56,1.574
47,"=","SAFETYSUIT Get Around This",268,"-9",-65,"-17",0.256,"-0.004",30,41,333,58,0.345
48,"=","TINIE TEMPAH Written In The Stars",244,"-5",-33,"-3",0.732,"-0.033",26,46,315,80,1.082
49,"--","JAMES BLUNT I'll Be Your Man",226,"--",32,"--",0.286,"--",1,49,226,32,0.286
50,"-1","JASON DERULO Don't Wanna Go Home",223,"+0",8,"-9",0.839,"-0.026",2,49,223,17,0.865
