"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
26,"+1","TREY SONGZ Unusual f/Drake",1329,"+13",112,"-20",10.365,"+0.055",43,26,1329,280,10.365
27,"-2","JENNIFER LOPEZ F/PITBULL On The Floor",1313,"-43",-225,"-15",8.865,"-0.294",47,16,2302,134,13.81
28,"+1","T-PAIN Best Love Song f/Chris Brown",1143,"+16",45,"+7",6.176,"-0.002",47,27,1143,105,6.301
29,"+1","LLOYD Cupid",1042,"+6",29,"+10",4.169,"+0.105",47,29,1042,212,4.169
30,"+1","NEW BOYZ Better With the Lights Off",986,"+27",204,"+11",3.97,"-0.035",29,30,986,204,4.005
31,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",956,"+51",338,"+28",5.69,"+0.269",15,31,956,338,5.69
32,"+1","LADY GAGA The Edge Of Glory",911,"+9",127,"+1",4.188,"+0.023",33,32,911,189,4.188
33,"+1","DEV In The Dark",877,"+5",111,"-20",3.719,"+0.069",30,33,877,182,3.719
34,"+1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",776,"-1",-36,"+5",2.595,"-0.045",47,31,858,160,3.179
35,"+1","NICOLE SCHERZINGER Right There",738,"+11",57,"-3",2.483,"+0.080",28,35,738,326,2.483
36,"+4","BAD MEETS EVIL Lighters f/Bruno Mars",730,"+75",454,"+50",4.11,"+0.423",7,36,730,454,4.11
37,"=","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",689,"-5",-17,"-12",3.512,"+0.056",36,36,715,223,3.512
38,"=","ACE HOOD Hustle Hard",657,"-25",-129,"-29",5.39,"-0.359",47,26,1088,210,6.734
39,"=","KERI HILSON Lose Control (Let Me Down)",646,"-11",-38,"-3",1.891,"-0.054",39,36,733,172,2.456
40,"+3","TYGA Far Away f/Chris Richardson",621,"+60",256,"+56",3.1,"+0.245",11,40,621,256,3.1
41,"=","BIG K.R.I.T. Country Sh**",613,"+1",-4,"-21",2.916,"-0.002",21,40,621,146,3.208
42,"=","AFROJACK Take Over Control f/Eva Simons",597,"+9",88,"-7",5.821,"+0.050",33,41,597,137,5.827
43,"+2","PITBULL Rain Over Me",508,"+44",237,"+19",2.878,"+0.257",6,43,508,239,2.878
44,"+4","T-PAIN Booty Wurk (One Cheek At A...",404,"+19",99,"+16",2.546,"+0.083",7,44,404,99,2.546
45,"+2","WIZ KHALIFA On My Level f/Too Short",394,"+8",71,"+8",2.996,"+0.092",8,45,394,71,2.996
46,"+3","MARSHA AMBROSIUS Far Away",374,"+3",-45,"+29",1.828,"-0.049",26,44,471,89,2.743
47,"+3","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",349,"+15",37,"+22",2.794,"+0.049",9,47,362,45,2.835
48,"--","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",302,"--",174,"--",1.308,"--",1,48,302,174,1.308
49,"--","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",300,"--",121,"--",1.63,"--",1,49,300,121,1.63
51,"--","RICK ROSS 9 Piece f/Lil Wayne",296,"--",-41,"--",3.826,"--",13,46,345,30,4.136
