"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
40,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",712,31,134,25,2.724,0.069,13,38,712,159,2.724
41,"=","TREY SONGZ Unusual f/Drake",659,49,257,19,7.291,0.223,9,41,659,257,7.291
42,"+1","JAMIE FOXX Best Night Of My Life",538,20,76,19,2.116,0.079,13,42,538,139,2.116
43,"-1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",533,-32,-174,-12,4.382,-0.148,13,33,801,0,5.587
44,"=","MIKE POSNER F/LIL WAYNE Bow Chicka Wow W...",482,-9,-57,-8,2.371,-0.029,13,40,549,0,2.635
45,"+1","KERI HILSON Lose Control (Let Me Down)",448,12,114,-14,1.372,0.006,5,45,448,139,1.372
46,"+2","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",439,21,206,-17,2.17,0.034,2,46,439,223,2.17
47,"-2","CHRIS BROWN Beautiful People f/B. Benass...",432,-9,-41,-20,3.353,-0.062,13,45,480,98,3.885
48,"+2","AFROJACK Take Over Control f/Eva Simons",417,19,95,16,5.033,0.258,2,48,417,95,5.033
49,"=","BABY BASH Swanananana f/Slim Thug",403,-7,-78,6,1.678,0.053,13,43,523,0,1.752
50,"-3","MARY J. BLIGE Someone To Love Me (Naked)",397,-24,-115,-22,3.004,-0.223,13,41,540,127,4.094
