"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
17,"=","SICK PUPPIES Riptide",719,"-14",-46,"-10",2.838,"-0.073",46,16,772,77,2.991
18,"=","CAGE THE ELEPHANT Around My Head",645,"+14",81,"+9",2.309,"+0.057",46,18,645,123,2.309
19,"+1","JOY FORMIDABLE Whirring",592,"+22",94,"+27",1.8,"+0.126",46,18,592,94,1.8
20,"-1","DANGER MOUSE & DANIELE LUPPI Two Against...",591,"-3",26,"-7",2.148,"+0.000",46,19,594,99,2.155
21,"=","REDLIGHT KING Old Man",568,"+0",2,"+6",2.295,"-0.004",46,17,592,82,2.689
22,"+1","RISE AGAINST Make It Stop (September's.....",541,"+23",87,"+15",2.76,"+0.035",28,22,541,153,2.76
23,"+1","AVENGED SEVENFOLD So Far Away",520,"+3",76,"-5",2.06,"-0.058",2,23,520,81,2.118
24,"-2","LINKIN PARK Iridescent",516,"-8",13,"-26",1.762,"-0.072",46,19,524,114,2.386
25,"+1","ADELE Rolling In The Deep",458,"+1",-18,"+15",1.723,"-0.089",46,17,522,38,3.181
26,"-1","TWO DOOR CINEMA CLUB What You Know",452,"-10",15,"-17",1.47,"-0.056",46,25,462,81,1.526
27,"=","THREE DAYS GRACE Lost In You",406,"-10",-20,"-12",2.116,"-0.003",46,18,449,56,2.248
28,"=","BEASTIE BOYS Make Some Noise",351,"-17",-152,"+19",1.213,"-0.038",46,9,1232,29,4.945
29,"+1","CAKE Long Time",344,"+4",3,"+9",1.332,"+0.066",46,28,350,63,1.332
30,"+1","MUMFORD & SONS Roll Away Your Stone",338,"+2",55,"-4",1.359,"+0.025",35,30,338,89,1.446
31,"-2","MY CHEMICAL ROMANCE Bulletproof Heart",325,"-22",-114,"-8",0.756,"-0.070",46,19,494,67,1.412
32,"=","PARAMORE Monster",294,"+3",31,"-8",1.348,"-0.038",18,32,296,188,1.495
33,"=","PAPA ROACH Burn",257,"-5",-10,"-5",1.967,"-0.098",46,25,405,41,2.4
34,"+1","KORN Get Up f/Skrillex",256,"+8",1,"+15",1.045,"+0.018",46,33,262,46,1.082
35,"-1","10 YEARS Fix Me",242,"-9",19,"-25",1.865,"-0.119",32,34,251,63,2.087
36,"=","TV ON THE RADIO Will Do",240,"+0",-2,"+1",0.584,"+0.019",46,34,259,58,0.699
37,"=","STROKES Taken For A Fool",232,"+5",23,"+5",1.126,"+0.058",32,37,232,68,1.126
38,"+3","A DAY TO REMEMBER All Signs Point To Lau...",219,"+14",38,"+8",1.063,"+0.023",25,38,219,42,1.063
39,"=","SIXX A.M. Lies Of The Beautiful People",217,"+3",17,"+2",0.741,"+0.017",46,37,217,37,0.77
41,"-1","MIDDLE CLASS RUT Busy Bein' Born",205,"-2",29,"-10",0.645,"+0.010",42,40,207,46,0.645
40,"+2","FLORENCE + THE MACHINE You've Got The Lo...",205,"+10",59,"-6",0.711,"+0.077",7,40,205,93,0.711
42,"-4","PANIC AT THE DISCO The Ballad Of Mona Li...",204,"-12",-92,"+0",0.906,"-0.081",46,25,374,81,1.683
43,"=","DISTURBED Warrior",184,"+0",-5,"+4",0.831,"-0.008",45,35,208,41,0.958
44,"=","THIRTY SECONDS TO MARS Night Of The Hunt...",179,"-2",36,"-10",1.348,"+0.069",7,44,181,53,1.348
45,"+2","MY MORNING JACKET Holdin On To Black Met...",176,"+4",5,"+6",0.595,"+0.039",46,40,178,52,0.678
46,"-1","STROKES Under Cover Of Darkness",175,"-4",-27,"+0",0.592,"-0.016",46,18,452,41,1.234
47,"-1","NEON TREES Your Surrender",165,"-12",-70,"+5",0.427,"-0.020",46,24,398,49,1.328
48,"+1","ADELITAS WAY Sick",155,"-1",17,"-13",0.56,"-0.029",25,44,159,49,0.589
49,"-1","LYKKE LI Get Some",154,"-11",-45,"-10",0.332,"-0.019",46,33,230,40,1.009
50,"--","COMPANY OF THIEVES Death Of Communicatio...",151,"--",-4,"--",0.455,"--",41,42,167,46,0.477
