"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
17,"=","SEETHER Country Song",783,"-10",6,"-14",3.814,"-0.065",65,11,997,180,5.345
18,"=","JOY FORMIDABLE Whirring",781,"+18",96,"-23",2.722,"+0.033",65,18,781,132,2.722
19,"=","RISE AGAINST Make It Stop (September's.....",748,"+1",105,"-15",3.713,"-0.076",47,19,748,153,3.805
20,"+1","AVENGED SEVENFOLD So Far Away",560,"+14",58,"+16",1.922,"-0.040",65,20,560,115,2.16
21,"-1","LINKIN PARK Iridescent",556,"+4",30,"-29",2.012,"-0.004",65,19,556,114,2.386
22,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",516,"-12",-23,"-12",1.748,"-0.028",65,19,598,99,2.155
23,"=","REDLIGHT KING Old Man",506,"-2",15,"-8",1.812,"-0.020",65,17,592,82,2.689
24,"+1","CAKE Long Time",500,"+13",103,"+11",2.296,"+0.035",65,24,500,103,2.296
25,"-1","TWO DOOR CINEMA CLUB What You Know",486,"-4",26,"-14",1.607,"+0.030",65,24,495,81,1.701
26,"=","ADELE Rolling In The Deep",449,"-3",-17,"-60",1.426,"-0.046",65,17,522,48,3.181
27,"=","MUMFORD & SONS Roll Away Your Stone",412,"+13",10,"+20",1.411,"+0.073",54,26,412,89,1.534
28,"=","PARAMORE Monster",381,"+5",38,"-11",1.374,"+0.013",37,28,381,188,1.495
29,"=","THREE DAYS GRACE Lost In You",343,"-16",-51,"-33",2.042,"-0.200",65,18,449,56,2.537
30,"=","KORN Get Up f/Skrillex",309,"+9",44,"+5",1.443,"+0.044",65,30,309,46,1.443
31,"=","A DAY TO REMEMBER All Signs Point To Lau...",299,"+3",24,"+7",1.283,"-0.030",44,30,299,79,1.361
32,"=","TV ON THE RADIO Will Do",257,"-1",9,"-3",0.687,"-0.003",65,32,260,58,0.72
33,"+1","MIDDLE CLASS RUT Busy Bein' Born",254,"+1",19,"-5",0.782,"-0.021",61,33,254,46,0.803
34,"+1","FLORENCE + THE MACHINE You've Got The Lo...",250,"+1",25,"-2",0.665,"-0.003",26,34,250,93,0.755
35,"-2","STROKES Taken For A Fool",247,"-6",15,"-17",1.043,"-0.039",51,32,268,68,1.148
36,"=","SIXX A.M. Lies Of The Beautiful People",222,"+3",21,"+2",0.621,"+0.014",65,36,222,37,0.776
37,"+1","YOUNG THE GIANT Cough Syrup",197,"+5",42,"-7",0.819,"+0.028",11,37,197,64,0.819
38,"+2","MY MORNING JACKET Holdin On To Black Met...",187,"+5",20,"+2",0.541,"+0.047",65,38,187,52,0.678
39,"=","MY CHEMICAL ROMANCE Bulletproof Heart",181,"-8",-36,"-17",0.444,"-0.009",65,19,494,67,1.412
40,"-3","10 YEARS Fix Me",180,"-13",-46,"-10",1.074,"-0.022",51,34,251,63,2.087
41,"+1","ADELITAS WAY Sick",177,"+4",-4,"+3",0.555,"-0.021",44,41,181,49,0.627
42,"-1","TAKING BACK SUNDAY Faith (When I Let You...",176,"-3",11,"-5",0.397,"-0.024",27,40,179,51,0.422
43,"=","PORTUGAL. THE MAN Got It All (This Can't...",172,"+1",4,"-8",0.338,"-0.001",19,42,173,28,0.347
44,"=","COMPANY OF THIEVES Death Of Communicatio...",169,"+5",37,"+5",0.584,"+0.020",60,42,169,46,0.584
45,"+1","FOSTER THE PEOPLE Helena Beat",161,"+12",10,"+14",0.779,"+0.007",13,45,161,55,0.964
46,"+2","ART OF DYING Die Trying",155,"+11",27,"+13",0.358,"+0.027",8,46,155,27,0.358
47,"--","INCUBUS Promises, Promises",154,"--",78,"--",0.735,"--",1,47,154,78,0.735
48,"-3","GIVERS Up Up Up",153,"+4",37,"+2",0.309,"+0.011",5,45,153,37,0.309
49,"-2","THEORY OF A DEADMAN Lowlife",146,"+1",17,"-6",0.512,"+0.023",10,46,146,23,0.512
51,"-2","VIVA BROTHER Darling Buds Of May",139,"-1",21,"-4",0.316,"+0.044",5,47,142,31,0.316
